miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
2100,6.282421768253433e-05,6.745488555237988e-06,-9.797332380032319e-06,9.584986197177675e-05,-2.0064007684915404e-05,-3.0260189520322754e-06,-5.175113280793456e-05,0.0,0.0,1.0282507873719317e-20,8.05441274964149e-22,2.159293857212387e-21,-2.196902152374566e-06,0.0,-9.741782785400938e-21,-1.4076240331080676e-20,-6.219166408068426e-06,0.0,7.851821409075242e-06,1.2739289520358687e-06,0.0,0.0,-0.00017777476908257945,-9.840418200565886e-06,0.0,-1.080052292485595e-06,1.675916723892572e-05,5.606234404720303e-22,2.2221510899264296e-22,8.999470098319014e-22,0.0,0.0,0.0,0.0,3.620808258124699e-23,2.3756092206631567e-06,2.746349299167987e-23,0.0,0.0,0.0,1.3793290771425082e-22,-6.05782683130687e-06,2e-06,9.695113223609967e-07,5.298803120873943e-22,0.00013952142363334518,1.1025485837402186e-07,0.0,0.0,0.0,-2.3861070566319615e-07,-2.882921949436386e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2815069622821033e-08,0.0,0.0,-2.850206703418885e-10,6.964068263913406e-10,0.0,0.0,0.0,0.0,0.0,0.0
2200,6.245158602864778e-05,-1.6170908373105748e-05,-9.433460324578883e-06,-6.0217030000695175e-05,-8.395526436426298e-06,-2.356772295333078e-06,6.3240821720421275e-06,0.0,0.0,4.337339527976056e-20,-4.1643096106507934e-22,-1.6461592375294031e-21,4.3899650532467363e-07,0.0,6.2281388278912076e-21,-1.2546058528293843e-20,-8.923871628528506e-06,0.0,5.328062629140459e-06,1.110878055427309e-06,0.0,0.0,-1.7483573228425053e-05,-3.3427241885021612e-06,0.0,-1.316284811293431e-07,2.0253634857501105e-06,-4.777813941783357e-22,1.4079048459425686e-22,2.1564905228196556e-22,0.0,0.0,0.0,0.0,-1.3223262276912083e-22,3.4919333394608383e-06,6.042394402205959e-23,0.0,0.0,0.0,5.09442344573355e-22,1.1879732363094222e-05,2e-06,8.508111424412606e-07,-5.572088958684061e-22,-0.0003208577095224412,2.7070164972445506e-07,0.0,0.0,0.0,-4.166948788581197e-08,-3.025761345233754e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.148878127929317e-10,0.0,0.0,-1.000849730044734e-09,5.648339275610783e-10,0.0,0.0,0.0,0.0,0.0,0.0
2300,9.369944835243658e-05,-3.4590175752376945e-05,1.0943462024549289e-05,3.870961186717802e-05,9.747277790833297e-07,-2.9957748218229978e-06,-5.521501849496507e-05,0.0,0.0,-3.717237216647429e-20,-3.680912011492222e-21,-1.8637295904787604e-22,2.3915361795939297e-06,0.0,1.3863581165792376e-20,-5.246731433500872e-21,4.124102387298704e-06,0.0,-7.231423777080126e-08,1.0911647757438826e-06,0.0,0.0,0.00011090606294546274,-1.2010962844519557e-05,0.0,-9.140314641746653e-07,1.4042669712318434e-05,4.092968915955798e-22,-2.7121298790273414e-22,-3.4202776554239236e-21,0.0,0.0,0.0,0.0,5.537915471730086e-23,-4.833071121836627e-06,1.3085684752556745e-23,0.0,0.0,0.0,-3.2810726012179627e-22,2.6893540919611216e-07,2e-06,-7.943510271237289e-07,2.798330888701375e-22,0.0005147603076999141,1.1819656461146614e-07,0.0,0.0,0.0,-2.238900922690811e-07,-2.8451158198107367e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571001998486765e-09,0.0,0.0,-5.56606731231244e-10,-4.552285589513572e-11,0.0,0.0,0.0,0.0,0.0,0.0
2400,7.890677543265306e-05,1.3454764957036849e-05,-5.081528415970232e-06,-0.0001299559479939012,1.4909009343680119e-06,-3.0534285362402016e-06,-5.032305056045494e-05,0.0,0.0,1.7212974755745642e-20,-5.830301145136114e-21,1.2433388203245316e-21,-4.327719549547339e-06,0.0,3.7464702723060516e-21,9.082328857055702e-21,-7.927695036901038e-06,0.0,-4.8698398191113595e-06,-2.136713017865072e-06,0.0,0.0,-1.3215062636477576e-05,-5.9095036165572e-06,0.0,-1.2858639499821049e-06,-6.304329380231404e-06,-3.158239630641108e-22,-5.299030889029861e-22,-9.4637165992547e-22,0.0,0.0,0.0,0.0,1.745453921001089e-22,2.3569643460996425e-06,-1.947663977315155e-23,0.0,0.0,0.0,5.250782267654527e-22,2.8345324772405227e-06,2e-06,5.537147344623331e-07,-3.3044974450566666e-22,-0.0004770185458878268,4.424153235617424e-08,0.0,0.0,0.0,2.1402130887461e-08,2.8456554053074844e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.013715343225698e-08,0.0,0.0,-1.3540195972253413e-09,3.0654242041451084e-10,0.0,0.0,0.0,0.0,0.0,0.0
2500,5.846713246111679e-05,-2.1805277627317574e-05,-8.377399018066936e-06,9.90472995448802e-06,-4.081436067503021e-06,-2.9404914877400495e-06,-6.721746919921567e-05,0.0,0.0,-1.4266292102999616e-20,-3.2711209938924324e-21,4.170109173544584e-22,-2.0683939479536927e-06,0.0,6.823165307316739e-21,-1.0770329377571651e-20,-1.152452093002601e-05,0.0,3.5660628151016024e-07,-3.2052846420174815e-06,0.0,0.0,-0.00021414664870860297,-4.728560798792427e-06,0.0,-3.2751828821921096e-06,5.07387260081652e-06,4.866860780033289e-22,-4.5214858033663455e-23,2.208456406404644e-21,0.0,0.0,0.0,0.0,-5.689228691734133e-23,-2.165966466488989e-06,-4.6260683819354415e-23,0.0,0.0,0.0,2.4205737904448275e-22,-1.3631783848846444e-05,2e-06,4.937923311730033e-07,-9.606662803881147e-23,0.00027048170193101607,3.199519040984525e-07,0.0,0.0,0.0,5.845705337560984e-08,3.2047028600900953e-08,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.195316075180603e-09,0.0,0.0,-9.44748098414244e-10,-3.9475136885232305e-10,0.0,0.0,0.0,0.0,0.0,0.0
2600,6.59155554109188e-05,-8.846210006839304e-06,2.39522012731221e-06,-0.00010683902348950664,-1.6658765755412312e-05,-3.220193544955052e-06,3.317872704586562e-05,0.0,0.0,2.696497647653954e-20,4.568099869086164e-21,2.884842467708943e-22,2.8017162616479665e-06,0.0,4.939719869671654e-21,3.470484364869572e-21,2.702277998515717e-06,0.0,9.056837447955874e-06,-2.3919580958026013e-06,0.0,0.0,4.232161570745369e-05,8.714200959139874e-06,0.0,2.7182579563327885e-07,-5.532409574426034e-06,1.1377838001010286e-22,6.570912955998848e-22,1.704107340682833e-21,0.0,0.0,0.0,0.0,2.183444771591976e-22,2.9483855030493736e-06,-5.822339998004362e-23,0.0,0.0,0.0,-5.0932880877379e-22,-5.836285690487476e-06,2e-06,1.758712525175297e-06,-4.578128522577962e-22,-0.00045258032194431925,-3.4895643388273237e-07,0.0,0.0,0.0,-9.705082156772254e-08,-4.895524004756901e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.158177589085526e-10,0.0,0.0,1.4688511705762583e-09,-7.697570158375268e-10,0.0,0.0,0.0,0.0,0.0,0.0
2700,0.00010448140622859118,-4.971012324388813e-06,-2.1628964507672105e-05,2.248821767065659e-05,-1.790419351066661e-05,-4.143469659577741e-06,5.984748010569349e-05,0.0,0.0,-5.081925828862625e-20,-3.1066632254202467e-22,1.3744105715831832e-21,3.925897175657571e-06,0.0,1.1415582968062838e-20,-9.150255139590422e-21,1.5357045965937764e-05,0.0,-1.5217695464033385e-06,1.3472204839246087e-06,0.0,0.0,-0.00010300871543869977,-2.2312434440014035e-06,0.0,-6.604615337777361e-07,-3.1738433318929224e-06,3.885118375529696e-22,9.490756022917989e-22,-6.206054036363057e-22,0.0,0.0,0.0,0.0,2.3402651162966173e-22,-5.462891617061063e-06,-5.1723159473975315e-24,0.0,0.0,0.0,-3.1367556536719455e-22,-7.43539354621136e-06,2e-06,6.023091334035317e-08,-6.753596063912254e-22,-0.00019387866281007934,-1.8730171100946949e-07,0.0,0.0,0.0,-4.444118073639325e-08,-5.072240846318093e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13240058065483e-09,0.0,0.0,1.5588359816923225e-09,8.117924022530675e-10,0.0,0.0,0.0,0.0,0.0,0.0
2800,0.00011763740022613518,1.6056078167738927e-05,1.5923854010289728e-06,0.00011032671540625042,-1.2962539222563463e-05,-3.899546234962565e-06,-1.5227218963224348e-05,0.0,0.0,3.1643883196972695e-20,-5.681404320704272e-21,3.4754671603116247e-22,-4.492714563528435e-06,0.0,-1.3825338342201395e-20,-8.580103126459815e-21,-2.9070226190879613e-07,0.0,-3.0261604409574856e-06,-1.408304686928155e-06,0.0,0.0,0.00017978631192974587,-1.4084790996953903e-05,0.0,1.2576603461583022e-06,1.7885952122009445e-05,-4.6567563513656365e-22,-1.8549289096797853e-22,2.0550623010991726e-21,0.0,0.0,0.0,0.0,3.5469552354056036e-22,2.9940781827557894e-06,5.761474681917635e-23,0.0,0.0,0.0,1.054437149982716e-22,-9.78775473362083e-06,2e-06,9.019242721857089e-07,-4.499697728980496e-22,-0.0005394892761631072,3.237468159994651e-07,0.0,0.0,0.0,1.2529542501721223e-07,-2.8093902729927815e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.546058060661705e-09,0.0,0.0,1.8829916300281394e-09,4.692513837802643e-10,0.0,0.0,0.0,0.0,0.0,0.0
2900,6.916422577207568e-05,-2.6046253779105096e-05,-2.5530243290699386e-05,5.4590328669937516e-05,-8.745685865609868e-07,-4.873654585741547e-06,-3.127400778148737e-05,0.0,0.0,-1.9868248166090944e-20,5.908261003452613e-21,-7.511678911146102e-22,-4.816640601451248e-06,0.0,-9.617840634861859e-21,-3.1008765128025654e-21,-1.792916718702703e-05,0.0,6.910185218536796e-07,-3.7386098265168026e-07,0.0,0.0,-0.0002269681352428424,-1.3168412232434813e-07,0.0,-5.356464943471931e-07,-5.8318923296972915e-06,-3.9312870027445116e-22,-1.039524253246664e-21,1.7464228955620284e-21,0.0,0.0,0.0,0.0,7.156283816172092e-23,3.3700494439994402e-06,2.3219335950252013e-23,0.0,0.0,0.0,-1.6097142320244775e-22,-1.5288186284533584e-06,2e-06,-3.517316373878729e-08,-5.911071775127015e-22,0.0003800513496145688,3.3267553677975883e-07,0.0,0.0,0.0,-1.9839715264049772e-07,3.1344404022524415e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.563265743148101e-09,0.0,0.0,2.525268398460711e-09,-5.016622877946622e-10,0.0,0.0,0.0,0.0,0.0,0.0
3000,7.460422956255858e-05,-1.04466526603735e-05,-1.7972460026401724e-06,0.000112933455664145,-1.550086018382924e-05,-4.882788034296672e-06,5.1197993227715214e-05,0.0,0.0,1.4541474119297954e-20,-2.755310128746291e-21,1.6476211279204929e-21,-7.770808080799907e-07,0.0,-1.5363855040481508e-20,-1.3575870929377728e-20,-1.9545346356778734e-05,0.0,4.766760855129022e-06,-2.957529895612907e-06,0.0,0.0,8.375532853722497e-05,-7.492769558084478e-06,0.0,-3.2144189648255944e-06,-2.9340975517306118e-06,6.192205023700599e-22,6.234015996759142e-22,-1.794390030320585e-21,0.0,0.0,0.0,0.0,-1.0821325292462676e-22,-3.5192893634841708e-06,-6.435712758226496e-23,0.0,0.0,0.0,9.133490408995017e-22,9.836291302546895e-06,2e-06,-1.0263901596331758e-06,6.108435805183874e-22,-0.0003124032993939961,3.349035734078683e-07,0.0,0.0,0.0,-9.176946713973977e-09,7.596636799088346e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3371117177016749e-08,0.0,0.0,-2.1856152425289373e-09,6.521483163174156e-10,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.0001013282033101832,-1.009433357726515e-05,-2.304797119580715e-05,7.140759572463404e-05,-6.84398080642948e-06,-4.67701809768615e-06,-9.539545598421033e-05,0.0,0.0,2.846371827946736e-20,-1.1114051807311297e-21,1.203493307234539e-21,1.6040649093463656e-06,0.0,1.3394892967680848e-20,-1.3426779984188962e-20,1.2682365850916197e-05,0.0,2.6935480884081285e-06,8.211716663262961e-07,0.0,0.0,3.6440054996564374e-05,6.162370910773518e-06,0.0,3.273299430073498e-07,1.6531743149846943e-05,3.230330473855973e-22,-7.079727295247209e-22,1.7336669918063246e-21,0.0,0.0,0.0,0.0,1.728769144413095e-22,-5.060869090122349e-07,5.0534775652336734e-23,0.0,0.0,0.0,3.5025982582418273e-22,4.357495826546657e-06,2e-06,1.1548418930628545e-07,-2.9739167082677406e-22,0.0004641021467918425,3.198809261212718e-07,0.0,0.0,0.0,-2.4886466296211883e-07,1.0654612289609836e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109115670208871e-09,0.0,0.0,3.722300138663314e-10,5.748644255775046e-10,0.0,0.0,0.0,0.0,0.0,0.0
3200,8.485238045759371e-05,-4.1534427674861155e-05,4.031605118327851e-06,-0.00012650502557244955,-1.412413035747025e-05,-4.781544082957621e-06,3.529926665616058e-05,0.0,0.0,-5.2708589743676724e-20,-5.398723278610154e-21,-2.0934291901921756e-21,4.8510856825170784e-06,0.0,1.446024350303836e-20,-3.7819753043080556e-21,-1.4418792184289995e-05,0.0,4.708655646406327e-06,9.717498702413906e-07,0.0,0.0,-0.0001263863902615033,-1.2696451544239273e-06,0.0,-5.729710043012636e-07,1.3034952089330685e-05,4.995551511497561e-22,-1.8377411338068293e-22,2.2645046955544736e-21,0.0,0.0,0.0,0.0,3.877872753009616e-23,4.352245243114216e-06,-5.497348661245907e-23,0.0,0.0,0.0,-2.620085248531913e-22,6.672267601839799e-06,2e-06,1.1161443889052991e-06,-4.0197274183562986e-22,4.5234375854241936e-05,6.573940816669087e-08,0.0,0.0,0.0,9.719101577169575e-08,-1.1005776501352991e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1918233923332024e-09,0.0,0.0,-8.552925521440806e-10,-1.351706150443959e-09,0.0,0.0,0.0,0.0,0.0,0.0
3300,8.625518007437064e-05,3.4242731077343525e-06,5.60091802017005e-06,2.3449885258669333e-05,-2.1304907656694343e-05,-5.663568391818532e-06,-8.343336783972126e-05,0.0,0.0,9.229965109759544e-21,1.3452005905887917e-21,1.4311615774084873e-21,3.4222391592850684e-06,0.0,1.3479382815002954e-20,1.1452833661888676e-20,-1.5385759214877814e-05,0.0,5.817833541823627e-06,-1.0313874448017878e-06,0.0,0.0,-5.784366966704105e-06,9.088505808470607e-06,0.0,-2.602184979241805e-06,1.5725896961449518e-05,-6.181082532848075e-22,2.49590420572176e-22,-4.2188926993359455e-22,0.0,0.0,0.0,0.0,2.6885723080875184e-22,1.4964719026327926e-06,-1.4871318935185056e-23,0.0,0.0,0.0,-3.6415307114203156e-22,-4.360471368710744e-06,2e-06,-7.160759391899115e-07,-9.168531640592927e-23,-0.0003713544295237077,-3.0508912851863113e-07,0.0,0.0,0.0,-1.20141024491021e-07,9.213874297483187e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.26051095279524e-09,0.0,0.0,-1.2293169997056963e-09,1.3199572045560198e-09,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.00012466499031826017,-1.951686941014809e-05,-2.2191660197761065e-05,-0.000196571440297986,-1.3665998656691543e-05,-5.251379032619858e-06,3.345203471126683e-05,0.0,0.0,-2.868362570130719e-20,-4.4243018630829516e-21,-5.602400934420541e-22,-2.6342757922836944e-06,0.0,-1.3030706407630817e-21,-8.186758843152517e-21,-5.757951322106417e-06,0.0,-6.058279006617633e-07,5.651005061692381e-07,0.0,0.0,0.00019468050423947857,-4.483439143553409e-06,0.0,-3.5534665552443392e-06,-6.2108004768212115e-06,-9.358347321574065e-23,-5.523394548186784e-22,2.2356213463963417e-21,0.0,0.0,0.0,0.0,-6.980575964078077e-24,-1.0090845599558864e-06,-3.429678152317383e-23,0.0,0.0,0.0,5.622290772018359e-22,-9.732187748501702e-06,2e-06,8.187618074810674e-07,-4.0426610658593595e-24,-0.0002241077807519484,-8.162478031581496e-08,0.0,0.0,0.0,-1.22660897336853e-07,2.849495302472189e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.100318390921245e-09,0.0,0.0,1.855514327332727e-09,-5.678582788582326e-10,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.00011687355695612735,3.6932181146481453e-06,-6.692464782941294e-06,-0.00014525541487218517,-1.0362923871732153e-05,-5.662285429660135e-06,-1.56378478402718e-05,0.0,0.0,1.3235189607578183e-20,5.928680662056403e-21,1.4198467776495258e-21,3.996565938545326e-06,0.0,-1.0955510421542533e-20,2.1045282881213357e-21,-8.16314074514035e-06,0.0,3.1245263829244794e-06,-3.875075689173217e-06,0.0,0.0,6.56105857058658e-05,6.632417907850803e-06,0.0,-2.0147738369755763e-06,5.223365436384828e-06,5.419241859943543e-22,9.410546924254053e-22,2.930802005665453e-21,0.0,0.0,0.0,0.0,-9.870707105892627e-23,-2.78481816068038e-06,-5.308360679273003e-23,0.0,0.0,0.0,3.2906916503242434e-22,-2.5472560889821988e-06,2e-06,-1.4215394459878978e-06,4.632540941524117e-22,-0.00025456441459101526,1.7678081245789813e-07,0.0,0.0,0.0,-1.396645541542286e-07,1.2651440742147046e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685461055386595e-09,0.0,0.0,3.1358668123315517e-10,1.5615675711158368e-10,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0001480781195643575,-1.3142088630348973e-05,-1.2924007551378395e-05,-0.0001959116438948751,-1.390947970540753e-05,-6.364889016579944e-06,-9.264439882707034e-05,0.0,0.0,6.046981302148848e-21,-8.28411446834259e-22,1.6850713408552203e-21,2.3706861753045746e-07,0.0,-1.774174598965604e-21,5.413047295507059e-21,-4.335984947575333e-06,0.0,-1.7181026355485108e-06,2.038988387236365e-06,0.0,0.0,-0.00024268097007443896,-4.62792725403957e-06,0.0,-9.867123898154138e-07,-9.480624212827373e-08,5.305754508237062e-22,-1.5303217621950652e-22,-2.878405837724225e-21,0.0,0.0,0.0,0.0,1.4572825713754068e-22,4.013400223830409e-06,5.62285459557066e-23,0.0,0.0,0.0,-4.271069835988932e-22,-1.1810492373050311e-05,2e-06,4.932227112920751e-07,8.905271616568927e-23,-0.00028782072047113413,-1.0581149681219589e-07,0.0,0.0,0.0,-3.073476571463573e-07,9.626143402253008e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.990309816536827e-09,0.0,0.0,-2.393356239881175e-09,3.2389934188281594e-10,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00012499970825045914,1.5757673644033237e-05,-1.5828017375780548e-05,-2.1678467921858065e-05,-7.051872954692221e-06,-5.994940089214481e-06,-7.051577249762457e-05,0.0,0.0,-1.073753509352008e-20,-5.353463707354114e-21,1.6485603834958632e-21,1.7852416085856166e-06,0.0,3.000235705532396e-21,-3.3293177405314892e-21,3.067771051926176e-06,0.0,4.043516905112325e-06,1.9477888520066856e-06,0.0,0.0,-0.0002600041937926915,-1.3035911622914663e-05,0.0,3.9288280179979144e-07,1.0560843065620862e-05,4.01881629460668e-22,9.75689040586036e-22,-1.9764055793558654e-21,0.0,0.0,0.0,0.0,-1.300130184864329e-22,-1.509716922835653e-06,-6.283460745532624e-23,0.0,0.0,0.0,8.48213314200352e-22,5.116254519722939e-06,2e-06,-2.2562906498108246e-07,3.7365474394035157e-23,-0.00032411027073713156,2.4281099743295905e-08,0.0,0.0,0.0,-3.272646491959521e-07,2.4145442658669703e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.958763474414182e-10,0.0,0.0,-2.2999669889282766e-09,-8.565896812883837e-10,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.0001433821131515935,-1.762762617279749e-05,-1.1719536704815059e-07,1.8684019342658632e-05,-1.0793439898694333e-05,-5.506057235345837e-06,-4.2851173725457326e-05,0.0,0.0,-1.8085295693411366e-20,1.5633979701348593e-21,1.0240349424387591e-21,3.315772734692679e-06,0.0,1.7951746687185887e-21,-1.500202282125233e-20,1.3235576227629266e-05,0.0,5.3158860274424295e-06,-1.7486699223711553e-06,0.0,0.0,-0.000219181198800571,-5.638853137954829e-06,0.0,-1.0599620421598262e-06,3.9652344617815795e-06,-6.501833933503573e-23,-8.086649690918395e-22,1.5568564122868575e-21,0.0,0.0,0.0,0.0,2.0909683134246814e-22,3.5300604234854405e-06,5.95284140290908e-23,0.0,0.0,0.0,-8.20988514839191e-22,-2.1475325112614224e-06,2e-06,1.317598127786916e-06,-1.8486310026234219e-22,-0.0006347239414040953,3.0065872603393455e-07,0.0,0.0,0.0,-9.9688960098329e-08,-1.152250489547326e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.012813268876882e-08,0.0,0.0,-2.4015241682026705e-09,-3.9294920124990307e-10,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.00030958585315350056,0.00016600050715559337,8.28883428991739e-05,0.0011656890851368317,8.208987081225452e-05,-1.5704130928895945e-06,0.0004245840587836561,0.0,0.0,2.9222944163967866e-19,2.9171325473947205e-20,1.1906585485987555e-20,3.923866722373315e-05,0.0,8.678251376775036e-20,9.60980188151418e-20,9.959451544205825e-05,0.0,-5.3527059469520363e-05,1.7155029032217112e-05,0.0,0.0,0.0013073733757578369,8.35332461463798e-05,0.0,1.2227237535940807e-05,-9.82164541717559e-05,4.371167067977359e-21,7.085970462575009e-21,-2.2603590621331122e-20,0.0,0.0,0.0,0.0,2.1096916126350225e-21,2.4927501271656295e-05,-3.0556643599295793e-22,0.0,0.0,0.0,5.274553706060191e-21,6.66415842407809e-05,2e-06,-1.0532695557634625e-05,-4.4443269962264015e-21,0.003307704574607305,-2.1905819902741354e-06,0.0,0.0,0.0,-1.760041893340159e-06,-1.7833632345396508e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.577465972898597e-08,0.0,0.0,1.6744042990183164e-08,9.352064495941568e-09,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.00047159184726289406,0.00037214449751022256,0.00021439541944446824,0.0021317296394152588,0.00016770082828394519,4.139676226114161e-06,0.0009598104358244333,0.0,0.0,6.00472330855952e-19,7.199512496500528e-20,2.477600888666042e-20,7.202728034736326e-05,0.0,1.8565081727280915e-19,1.7974618690993633e-19,0.00022175942096546813,0.0,-0.0001012209474943107,3.8714417663242955e-05,0.0,0.0,0.0029206690275708266,0.00014920985830021007,0.0,3.295655035377554e-05,-0.00018842821491064663,8.247606511291806e-21,1.308574647270347e-20,-4.9409203685572713e-20,0.0,0.0,0.0,0.0,4.415556676634056e-21,6.32963491080871e-05,-8.084399213817938e-22,0.0,0.0,0.0,1.135731229014914e-20,0.0001533257674242144,2e-06,-2.2226243319886046e-05,-8.269311344116295e-21,0.006696260303914953,-4.413628045680379e-06,0.0,0.0,0.0,-3.2605516953256486e-06,-4.27240711587097e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6101325116460886e-07,0.0,0.0,3.0909730942072304e-08,1.8362095978148214e-08,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.000612933138373691,0.0005273083552672069,0.000349783307660032,0.0034389617522037094,0.0002595702862397884,8.554872804753501e-06,0.0013552525337395644,0.0,0.0,9.943182939834243e-19,1.0991492955408603e-19,3.799087011274791e-20,0.00011102422785451198,0.0,3.09664254169523e-19,2.620934721406272e-19,0.00031441181946208484,0.0,-0.0001505975916013263,5.956223290416468e-05,0.0,0.0,0.00427700857747812,0.000243157025372561,0.0,4.904452567194907e-05,-0.0002664710011284255,1.3276934288098502e-20,2.037774387451192e-20,-7.700758307220709e-20,0.0,0.0,0.0,0.0,6.3260361606910474e-21,8.943955722396666e-05,-1.225449369801811e-21,0.0,0.0,0.0,1.650355093740576e-20,0.00021869082476070695,2e-06,-3.048816666798113e-05,-1.2870491668348848e-20,0.01053650326874722,-6.663581213517116e-06,0.0,0.0,0.0,-4.4911418186767284e-06,-7.206259375164231e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3962234560432133e-07,0.0,0.0,4.8644047640795897e-08,2.8329401773454107e-08,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0007872971932462185,0.0007203172003176638,0.00045147660398253415,0.00438789369298744,0.0003675420856879812,1.3530736651023232e-05,0.0019478974716954974,0.0,0.0,1.3045330295525934e-18,1.4642020313387837e-19,5.211228681010744e-20,0.00014585339913878123,0.0,3.908064313306753e-19,3.6907299934561943e-19,0.000434159928261909,0.0,-0.00020736954573455068,8.201964800659745e-05,0.0,0.0,0.006009714259669288,0.0003247512593291376,0.0,6.3980955571108e-05,-0.00038366292690084774,1.7864170827944012e-20,2.6226503495933973e-20,-1.0152958853915784e-19,0.0,0.0,0.0,0.0,8.726938332006391e-21,0.00011883934958095726,-1.5793950962374532e-21,0.0,0.0,0.0,2.2713991234266485e-20,0.00031124366092018094,2e-06,-4.440455826078539e-05,-1.7521751627112234e-20,0.014665831615336005,-8.737934680325761e-06,0.0,0.0,0.0,-5.975616292840376e-06,-9.455070750430592e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9986755200562087e-07,0.0,0.0,6.788305308432199e-08,3.730177366301313e-08,0.0,0.0,0.0,0.0,0.0,0.0
