miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
3400,0.00010904098493691179,-1.53437526626835e-05,-6.161784430518272e-06,0.00011293784078331459,-3.816545092780999e-06,-5.739878095009512e-06,3.602545655371204e-05,0.0,0.0,2.1757981839488548e-20,1.8665155473783324e-21,-9.63480508248907e-23,2.2080983774799535e-06,0.0,2.0376187505433356e-21,-1.1032295432685053e-22,3.9429369219343065e-06,0.0,7.147696127985181e-06,-7.41954590406224e-07,0.0,0.0,0.0001563509939755068,-1.6528812698447562e-05,0.0,-3.5287138632116843e-06,1.3727893218263177e-05,-6.913064334238666e-22,6.481771273304158e-22,-7.628219136303751e-22,0.0,0.0,0.0,0.0,1.2735936215917645e-22,7.077657093914408e-07,4.003022439673854e-23,0.0,0.0,0.0,-2.4938357216446406e-22,-4.510498692249154e-06,2e-06,1.3377232979192235e-06,-4.433581136747073e-22,-0.0003186295497268573,-2.2558634389580825e-07,0.0,0.0,0.0,9.61495533518736e-08,2.3496804887106163e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3596076664429935e-09,0.0,0.0,9.607862657448471e-10,-2.732394331864771e-10,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.00011829610595101273,-1.0074224243387626e-05,-3.797437966851719e-06,0.00012747424129567724,-5.9173933600486865e-06,-5.619419171081178e-06,-1.1791252258577963e-05,0.0,0.0,3.285393312408287e-20,2.9931176121187742e-21,-8.408807788871088e-22,3.149461332339091e-06,0.0,5.283060590841587e-21,-8.550431727394809e-21,1.4992670550671924e-06,0.0,8.497878368333184e-06,-8.035127888726895e-07,0.0,0.0,-0.0002460569235703391,-1.6637846089302383e-05,0.0,-3.1363231359690287e-06,1.8676089294025624e-06,-3.331031188136532e-22,4.2314339267641476e-22,3.0474436483422233e-21,0.0,0.0,0.0,0.0,-1.731278484384688e-22,2.022489540732233e-06,3.150740016381348e-23,0.0,0.0,0.0,4.769467927327916e-22,-1.3117019502109363e-05,2e-06,-1.693640534530271e-06,3.1912155293794824e-22,-0.0004516654483962426,-3.7347424087373815e-07,0.0,0.0,0.0,-1.5184152629431639e-07,-8.510420835228914e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.453836173566535e-10,0.0,0.0,2.2326159438649532e-09,-6.479253347957833e-10,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0001347825362620956,-1.2346297870529688e-05,-2.0014446034026e-05,-7.928127883611636e-05,-9.737764789421768e-06,-5.01199954126518e-06,-2.3496193723548494e-05,0.0,0.0,1.1724942206392358e-20,4.453556406422017e-21,2.119611609198567e-21,5.41721714345094e-08,0.0,-2.5411369991778545e-21,-1.6352748248796248e-21,-4.0977011157591335e-06,0.0,1.3897497188502404e-06,2.0664675555138684e-07,0.0,0.0,3.242655153497368e-06,1.5979053699062726e-06,0.0,-1.1916630643275665e-06,1.1224091310262036e-05,-3.3638233400113667e-22,1.0261040248856257e-21,-3.2120773319494708e-21,0.0,0.0,0.0,0.0,8.909219555297005e-23,-5.528757142330365e-07,1.629057358163393e-23,0.0,0.0,0.0,-1.0830868334792996e-22,-8.88371443837972e-06,2e-06,-5.638908469597987e-07,-4.1782135397874826e-22,-0.0003343471227519656,7.099527837422545e-08,0.0,0.0,0.0,-3.6531812350224523e-07,-2.7734693795475913e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.567066415373319e-09,0.0,0.0,-2.149863159210164e-09,1.4610854391801105e-09,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00014370887691299094,-4.152695855969081e-05,1.6132822885855e-06,-0.0001303052618500721,-2.3368513464856615e-06,-6.07464049363989e-06,-5.043549018363641e-06,0.0,0.0,-3.259884478488665e-20,-2.7927584877899687e-21,6.279801268982019e-22,1.296612831671808e-07,0.0,3.301856786263954e-21,1.0897174802511959e-20,5.887459197328974e-06,0.0,4.233455570229598e-06,-3.058799841147495e-06,0.0,0.0,9.323971455779676e-05,9.752232423014477e-06,0.0,-3.2380864746308755e-06,5.086890611368859e-06,5.88090210351784e-22,3.4167164592310634e-22,4.052601350301679e-21,0.0,0.0,0.0,0.0,2.0236746038923105e-22,3.6305419406813367e-06,4.5291178971270587e-23,0.0,0.0,0.0,5.398307393152091e-22,-3.4816260903847036e-06,2e-06,-4.410386115851148e-07,4.281411687069692e-22,-0.0006315575118794763,1.4750351763966027e-07,0.0,0.0,0.0,-3.219300740764306e-07,3.3699093891622206e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0102418826124698e-08,0.0,0.0,1.27378472695705e-09,-6.318403419903178e-10,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00011764755456004743,-3.7287106232568034e-05,-1.6275195302263524e-05,-4.092137390758825e-05,-2.073277484499525e-06,-6.255831372441622e-06,3.863775910733521e-05,0.0,0.0,-4.595495950684226e-21,1.0897737900971678e-21,1.924116357201291e-21,3.2342922138585133e-06,0.0,-8.187300295621174e-21,1.1653466266899669e-20,-5.554771648383011e-06,0.0,-1.529291439459569e-06,-2.6731098708069957e-06,0.0,0.0,-0.00026558413640108885,-5.0278687335957375e-06,0.0,7.336722459660572e-07,-6.796279706541909e-07,4.628730197420303e-22,-5.840879614509638e-24,2.05883963750253e-21,0.0,0.0,0.0,0.0,-3.332163251689978e-22,2.168746904142352e-06,-1.7512954629997246e-23,0.0,0.0,0.0,-6.796214804704884e-22,9.137358388796054e-07,2e-06,-1.340100166910279e-07,-3.1404625453524854e-23,0.00035667442395143604,-2.619822243014126e-07,0.0,0.0,0.0,-5.2523288727406324e-08,5.308917675077218e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.409030642849144e-09,0.0,0.0,4.65767669891798e-10,-7.858609307204411e-10,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.00026164877129912257,0.0001427189324617579,8.634307131605667e-05,0.0009286889761655221,7.932337085834257e-05,-1.6215207785496414e-06,0.0004636761370089734,0.0,0.0,2.584078868809888e-19,3.195185615691034e-20,1.1435296559001492e-20,3.883783248631412e-05,0.0,1.0245255897905859e-19,7.484589930866074e-20,8.785440821425786e-05,0.0,-5.019434491730213e-05,1.5280659535171996e-05,0.0,0.0,0.0013978210766990517,7.953761640037765e-05,0.0,1.3785993660642553e-05,-8.655619192345089e-05,3.753066255141443e-21,6.418101628314684e-21,-2.4333317056925595e-20,0.0,0.0,0.0,0.0,1.8257817050730657e-21,2.3336593036523187e-05,-4.304197549296507e-22,0.0,0.0,0.0,5.8382845870757535e-21,8.176014279265363e-05,2e-06,-1.0989410850253615e-05,-3.720947960394591e-21,0.0037356816455869917,-2.2777795412139917e-06,0.0,0.0,0.0,-1.5392318130923881e-06,-2.086746163477459e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.446447814650118e-08,0.0,0.0,1.3744018181219964e-08,9.32706193968694e-09,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.000456578831920971,0.0003417065725931065,0.0002203970102028908,0.0022176673877343485,0.00015851511467533026,3.374376291845403e-06,0.0008724068738903708,0.0,0.0,7.069520552594165e-19,6.731870364031273e-20,2.6929735215829802e-20,7.443224625774871e-05,0.0,1.9662692973579078e-19,1.7696276596502948e-19,0.0002098463745939976,0.0,-9.133717724255686e-05,4.215487677086487e-05,0.0,0.0,0.0030369377242742443,0.0001706659491575915,0.0,3.2439133827917585e-05,-0.000194964971256687,8.270686882426796e-21,1.3385239322009762e-20,-5.267346068255579e-20,0.0,0.0,0.0,0.0,4.409600112463188e-21,5.8636721360536746e-05,-7.486706359122905e-22,0.0,0.0,0.0,1.0997760207950593e-20,0.0001514440368199036,2e-06,-2.1718224704159865e-05,-7.733051486928998e-21,0.006722919849348617,-4.61148780066883e-06,0.0,0.0,0.0,-3.0402627976080663e-06,-4.432819231849673e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4103709392520748e-07,0.0,0.0,3.371000557429126e-08,1.7770258218785526e-08,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0006219023274341732,0.0005426085310978291,0.0003493550074625343,0.003374529472123314,0.0002667348545335994,9.069100965684376e-06,0.0014076884499081173,0.0,0.0,1.0411429946603536e-18,1.1165486148629505e-19,3.916825413771306e-20,0.00011139090791643335,0.0,2.976446076515862e-19,2.716876231872072e-19,0.000319063339904773,0.0,-0.00015825234837554407,6.27534075544969e-05,0.0,0.0,0.004348962639415418,0.00025554715549697615,0.0,4.90717452866426e-05,-0.00027036762675346774,1.3346381797514785e-20,1.8756852027163287e-20,-7.0470143081587e-20,0.0,0.0,0.0,0.0,6.26816531411717e-21,9.198201563155405e-05,-1.1387390211358366e-21,0.0,0.0,0.0,1.6661575993458588e-20,0.00023200441020781716,2e-06,-3.176701279082913e-05,-1.2442919377340844e-20,0.010874128297328927,-6.916905102122223e-06,0.0,0.0,0.0,-4.8371745057859705e-06,-7.249128756387863e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2778728763449413e-07,0.0,0.0,4.8054327656327075e-08,2.6664923771049644e-08,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.000819010239709483,0.0007024604769343834,0.00044856934779191756,0.004537677194694292,0.0003634898495842859,1.2887426572191165e-05,0.0019311081202691605,0.0,0.0,1.3919901979082189e-18,1.4201668321113626e-19,5.387238196645473e-20,0.00014333608299087444,0.0,3.877601340258047e-19,3.5854705196628573e-19,0.000451588236504534,0.0,-0.00021072466124723475,8.406007897459834e-05,0.0,0.0,0.005925517384181371,0.0003458665462909678,0.0,6.596305900796631e-05,-0.0003671507785353307,1.7573644828595548e-20,2.727330267153234e-20,-1.0144289411159709e-19,0.0,0.0,0.0,0.0,8.816917322483445e-21,0.00012534333971273823,-1.5254503784817928e-21,0.0,0.0,0.0,2.2523864055910024e-20,0.0003181585547058764,2e-06,-4.226183818637159e-05,-1.6618088132641527e-20,0.014979460492751433,-9.204727489253654e-06,0.0,0.0,0.0,-6.104188958079198e-06,-9.180933826498442e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9953673932696337e-07,0.0,0.0,6.52327596837761e-08,3.8158406180117513e-08,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.0009851308997721152,0.000933474391970647,0.0005672684261755246,0.005433565631661071,0.0004526454958047864,1.865784684598505e-05,0.002360782327186142,0.0,0.0,1.6577738133896838e-18,1.815962597718946e-19,6.74501373449769e-20,0.0001884056652923078,0.0,5.053721629775486e-19,4.513339235928922e-19,0.0005602251351228064,0.0,-0.00025482722263814496,0.00010810492974216881,0.0,0.0,0.007079040803498585,0.0004294655806234855,0.0,8.04929584323256e-05,-0.00046259335716953,2.2405271179118558e-20,3.2956517287678145e-20,-1.2452374091867655e-19,0.0,0.0,0.0,0.0,1.1069771854506852e-20,0.0001508056274112844,-1.9534978031894585e-21,0.0,0.0,0.0,2.8606332025056956e-20,0.00038613621998270943,2e-06,-5.3047777646644936e-05,-2.155949962209803e-20,0.018481986626361423,-1.1754412078939246e-05,0.0,0.0,0.0,-7.54022828046782e-06,-0.00011577932508394303,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8124253473886554e-07,0.0,0.0,8.09369471144303e-08,4.749956073912551e-08,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0011633244138718817,0.0011236395478781476,0.0006834159181619911,0.0067023309487873745,0.0005320574444515833,2.358892820397588e-05,0.002876651961252741,0.0,0.0,2.025102936156829e-18,2.2289538945121575e-19,7.903007674149349e-20,0.00022157812228276892,0.0,5.944703495171922e-19,5.389613885167095e-19,0.0006633489834316497,0.0,-0.00031076797767061297,0.00012638616302967592,0.0,0.0,0.00865804049138848,0.0004955974270388569,0.0,0.00010016395858387422,-0.0005677219403812478,2.6471460958485337e-20,4.031938001415186e-20,-1.4837181671172732e-19,0.0,0.0,0.0,0.0,1.2982783590227835e-20,0.0001874915583684013,-2.4313008294942023e-21,0.0,0.0,0.0,3.2863141101536826e-20,0.0004785156355607902,2e-06,-6.338831109699092e-05,-2.5256435611791134e-20,0.022160756993563433,-1.3916439813708982e-05,0.0,0.0,0.0,-9.445760624777264e-06,-0.00014124368347882268,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.642573248666289e-07,0.0,0.0,1.0179861975631128e-07,5.6695228128894697e-08,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.0013404965679718116,0.0013033682890957153,0.000814490651758635,0.00805361872133511,0.0006359288039362687,2.9025424292555253e-05,0.0033479192466119865,0.0,0.0,2.378970237100853e-18,2.591236130391014e-19,9.439763904882785e-20,0.0002570969989413538,0.0,7.160257414424001e-19,6.420126929913782e-19,0.0007993723085249894,0.0,-0.0003586508842979158,0.00015122143047634922,0.0,0.0,0.010419267275191279,0.000601856898896206,0.0,0.0001139326565097847,-0.0006711055461382796,3.11266277752607e-20,4.6212824010248346e-20,-1.73313742467548e-19,0.0,0.0,0.0,0.0,1.5747411240264607e-20,0.00021722027214462155,-2.755443735777222e-21,0.0,0.0,0.0,3.8585667101077926e-20,0.0005606863676216795,2e-06,-7.595808337612177e-05,-2.966700170669642e-20,0.0252895686387995,-1.639956107047009e-05,0.0,0.0,0.0,-1.0597061319135439e-05,-0.00016196772217211188,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.40708001558068e-07,0.0,0.0,1.143460121601756e-07,6.710266294773546e-08,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.0014625455567464714,0.001498173221430624,0.0009450373449852247,0.008907077798801448,0.000719764145052538,3.3976972418548083e-05,0.0038780868112526204,0.0,0.0,2.687340070977307e-18,2.9271443236636105e-19,1.0633100790208039e-19,0.00029350365124310716,0.0,8.252648899162548e-19,7.47163679451343e-19,0.0008940677760239108,0.0,-0.000416031956169227,0.00017396275578145229,0.0,0.0,0.011590557205831135,0.0006748596906346133,0.0,0.00013344929016079,-0.0007560921710895805,3.542787443859158e-20,5.4066300883667505e-20,-1.996951163704147e-19,0.0,0.0,0.0,0.0,1.7863278667970842e-20,0.00025099206921606995,-3.1642375787051135e-21,0.0,0.0,0.0,4.47282084565406e-20,0.0006430618017393275,2e-06,-8.690507228430496e-05,-3.418303516077825e-20,0.029523358660400695,-1.858254409616766e-05,0.0,0.0,0.0,-1.242028368287664e-05,-0.0001857337652574271,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.130878789273731e-07,0.0,0.0,1.328987450962015e-07,7.446367190974161e-08,0.0,0.0,0.0,0.0,0.0,0.0
4700,0.0016375043197031194,0.001657198315781718,0.0010684188608063904,0.010153973631748235,0.0008173851946961773,3.879151793506125e-05,0.004452075938010789,0.0,0.0,3.113986956213946e-18,3.321722445322538e-19,1.2034684908153561e-19,0.0003357350494017034,0.0,9.283766914628833e-19,8.501525455223088e-19,0.0009979371094531806,0.0,-0.0004743340864721206,0.00019455588209902434,0.0,0.0,0.013217338133574102,0.0007801843169594761,0.0,0.00014700727602338045,-0.0008481400127829224,3.901521198302242e-20,5.929496897750058e-20,-2.281724410064709e-19,0.0,0.0,0.0,0.0,1.984136456775573e-20,0.00027715241871860305,-3.6445490737267e-21,0.0,0.0,0.0,4.983051893037739e-20,0.0007120736397085055,2e-06,-9.683614768142574e-05,-3.8458939837284417e-20,0.03246841360132076,-2.080077318590367e-05,0.0,0.0,0.0,-1.3687527155277646e-05,-0.00021458920236937373,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0739420360437e-07,0.0,0.0,1.5012913286362122e-07,8.418626846544662e-08,0.0,0.0,0.0,0.0,0.0,0.0
4800,0.001830593297261075,0.0018737357046622065,0.0011777450082645642,0.011384329328771346,0.000912032985300823,4.3335757830872475e-05,0.004888979305246327,0.0,0.0,3.4405493935759266e-18,3.655854669203765e-19,1.3424990584002036e-19,0.0003645984993636222,0.0,1.0235782408928687e-18,9.40092657859252e-19,0.0011269520760083629,0.0,-0.0005212628390686606,0.00021987853709333298,0.0,0.0,0.014706082440405577,0.0008607825286925625,0.0,0.00016862914982167143,-0.0009729445559922397,4.447040800356472e-20,6.704605598253305e-20,-2.548343359303971e-19,0.0,0.0,0.0,0.0,2.207107219806856e-20,0.000307890470887085,-4.0091487179995916e-21,0.0,0.0,0.0,5.608553199191716e-20,0.0007992191307330589,2e-06,-0.00010716680903712241,-4.384111014072923e-20,0.0362603831146919,-2.3257052276272406e-05,0.0,0.0,0.0,-1.5596160159444454e-05,-0.00023591167932661398,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.714041592983058e-07,0.0,0.0,1.6537932281783034e-07,9.367142545580419e-08,0.0,0.0,0.0,0.0,0.0,0.0
4900,0.0020050678296900295,0.0020476142554844297,0.0012782950964404696,0.012492631274602798,0.0010178570526537694,4.794739605819919e-05,0.005394139840504769,0.0,0.0,3.7883077600933765e-18,4.0423582163327284e-19,1.4754271570580594e-19,0.0004128623523801035,0.0,1.1401390436825373e-18,1.0082920179021318e-18,0.001253120829791071,0.0,-0.0005862782150456048,0.00023785516037125786,0.0,0.0,0.01625488951106612,0.0009358414854262875,0.0,0.00018033892990071683,-0.0010462808653054212,4.8703346085679036e-20,7.298087222582015e-20,-2.768406036793531e-19,0.0,0.0,0.0,0.0,2.4659480359847087e-20,0.000341893011705624,-4.365859970489332e-21,0.0,0.0,0.0,6.25305015442997e-20,0.0008659722159775342,2e-06,-0.00012089693417991556,-4.704079533890401e-20,0.04014275722763883,-2.5666781117887255e-05,0.0,0.0,0.0,-1.6726505910196598e-05,-0.00026247960455363613,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.484408814273328e-07,0.0,0.0,1.8687680957734974e-07,1.0460748955160963e-07,0.0,0.0,0.0,0.0,0.0,0.0
5000,0.00218550163720834,0.0022700165170016014,0.0014007284501315923,0.013783851057437584,0.0011156502018684737,5.326491810428173e-05,0.005862467715293162,0.0,0.0,4.086572815929616e-18,4.465717439218481e-19,1.5948920418083988e-19,0.0004492456139039043,0.0,1.2332713185050348e-18,1.1282631137239722e-18,0.0013329537351966607,0.0,-0.0006316857805949761,0.0002604161483894889,0.0,0.0,0.017663855606302178,0.0010393497507302867,0.0,0.0001980672936106393,-0.0011544426560322315,5.262267583430139e-20,7.958348708227548e-20,-3.0664277451006866e-19,0.0,0.0,0.0,0.0,2.6782887994218074e-20,0.00037370391336174813,-4.8864308130092866e-21,0.0,0.0,0.0,6.869005444886395e-20,0.0009455608041015024,2e-06,-0.0001321290488449755,-5.267609647176361e-20,0.04430206901818922,-2.785880445625059e-05,0.0,0.0,0.0,-1.8474284099423433e-05,-0.0002833966448488149,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.20505795927758e-07,0.0,0.0,2.0128077209067226e-07,1.144262249974047e-07,0.0,0.0,0.0,0.0,0.0,0.0
