miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
2100,6.302937706963452e-05,-3.7505335566994765e-05,3.0950817701891704e-06,-9.946541050694282e-05,-8.861238408498506e-06,-2.7702340939630604e-06,-2.3508033451064746e-05,0.0,0.0,-3.713884049888119e-20,-2.503188828302647e-21,-4.3975189630748665e-22,-1.5051924364613669e-06,0.0,-1.2772735225631983e-20,-1.0131810283312087e-20,-4.378422195467267e-06,0.0,-6.734289669992814e-06,7.027833648840396e-07,0.0,0.0,0.00018952044079470997,4.846829849401775e-06,0.0,8.395592674483491e-07,1.4965579731311313e-05,-4.274479625744552e-22,6.547962105327788e-22,-2.9926292498929007e-21,0.0,0.0,0.0,0.0,9.724760460327214e-23,4.214935843875757e-06,2.477295446152224e-23,0.0,0.0,0.0,6.403379861102777e-22,-1.0075121807960165e-05,2e-06,2.6369097012371813e-08,-2.94615880404556e-22,-0.000151685800152437,1.986660291666382e-08,0.0,0.0,0.0,-1.8456382379538035e-07,-3.475096644724344e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868725698193566e-09,0.0,0.0,-2.2879563715028794e-09,1.214897327445414e-09,0.0,0.0,0.0,0.0,0.0,0.0
2200,4.641662746750249e-05,2.9011788507244033e-06,-1.3714843984127656e-05,-0.00019520344376447666,-8.524272512669359e-06,-3.498986875971456e-06,-7.922571095080523e-05,0.0,0.0,4.225852731733496e-20,-5.2341112490817574e-21,-1.8889658993512495e-21,5.062200679433921e-07,0.0,4.370718203508651e-21,2.9470164603497514e-21,-4.672954434813323e-06,0.0,3.7302085649624747e-06,5.0239190985269285e-08,0.0,0.0,0.00011602059363602165,-2.4178521295889594e-06,0.0,1.0519082057065306e-06,-1.1023449799019509e-05,-2.0425267672038986e-22,-1.6934610603584836e-22,3.930922800777792e-21,0.0,0.0,0.0,0.0,-1.1415098285273632e-22,-2.201526858744575e-06,-5.61088693716001e-23,0.0,0.0,0.0,-7.639127346412101e-22,-7.476598214462825e-06,2e-06,-8.6625132977751e-07,-4.781820023431031e-22,-6.585765582203004e-05,2.0639413205265304e-07,0.0,0.0,0.0,-1.6366359661546848e-07,-3.442769787288797e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.612496341907433e-09,0.0,0.0,1.2252141796001007e-09,1.0725559177393527e-09,0.0,0.0,0.0,0.0,0.0,0.0
2300,7.315831163091096e-05,-3.572847086087256e-05,-6.00603809008467e-06,0.0001217358836921144,2.1320086544733783e-06,-2.908734137194019e-06,5.348808916796224e-05,0.0,0.0,7.984190690716113e-21,1.6406966711114572e-21,2.6118122210946176e-22,-4.34782726152774e-06,0.0,-8.515582870086635e-21,5.009547189193769e-21,-3.1341802978139025e-06,0.0,-5.681811796328443e-06,-1.992607840204258e-06,0.0,0.0,0.0001916245011407277,4.641861998880468e-06,0.0,-3.113205292287961e-06,2.135464684449194e-06,4.945127443551183e-22,-2.6199223417338743e-22,1.6820423038192305e-21,0.0,0.0,0.0,0.0,1.3757704213928867e-23,-4.568916731425675e-06,5.2407291122927445e-23,0.0,0.0,0.0,-7.485464723272338e-23,-3.7942329046174696e-06,2e-06,1.3784887896970083e-06,-2.149674250105169e-22,0.0001840855755565979,2.3050219221238683e-07,0.0,0.0,0.0,-1.402881041306883e-07,-1.133661859705068e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0134715570386272e-08,0.0,0.0,-1.7026050195674262e-09,-1.3695024601454468e-09,0.0,0.0,0.0,0.0,0.0,0.0
2400,6.094379419274689e-05,-1.5240907600813027e-05,8.757517673790888e-06,0.0001228331881863146,-2.1365839386510083e-05,-3.0675223732450915e-06,5.489241699835737e-05,0.0,0.0,-1.7316310634414624e-20,-1.9398354853180683e-21,-1.0480054652425407e-21,-2.796839502732714e-07,0.0,6.4401632224890055e-21,4.234568184653402e-22,-9.958048075677545e-06,0.0,-3.400733777665647e-06,-3.992279578123056e-07,0.0,0.0,-0.00013183360208746288,-2.5760684704195845e-06,0.0,-1.1784276240197448e-06,7.387841045029038e-06,6.19360864984636e-22,1.495961444649485e-22,3.91058867467377e-21,0.0,0.0,0.0,0.0,9.726344114580875e-23,-2.952432282429241e-06,-4.90812181430947e-23,0.0,0.0,0.0,8.021286294027751e-22,-3.524755999261162e-06,2e-06,-4.3675312248124107e-08,-5.49221654899203e-22,-0.00031217408089925173,1.596427113771618e-07,0.0,0.0,0.0,-8.722175601720741e-08,-1.0209676494960129e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.669363745862235e-09,0.0,0.0,9.9863901823923e-10,5.104366864898864e-10,0.0,0.0,0.0,0.0,0.0,0.0
2500,9.07419141835463e-05,-1.3635765029412043e-05,6.404816703843019e-06,5.822059287357295e-05,-1.3554483094790658e-05,-3.875652586539532e-06,-9.26789783896672e-05,0.0,0.0,-3.0057899006592125e-20,-5.3133370667794575e-21,1.805784817621018e-21,4.443973959595508e-06,0.0,5.455815485670975e-22,-1.8815458818294368e-22,1.0441496868291439e-05,0.0,6.8673635094460266e-06,8.804132759462318e-07,0.0,0.0,0.0002027328529039568,-1.0164101415897552e-05,0.0,-1.2730505998004165e-06,4.180621502976532e-06,-3.697429245431305e-23,-3.3516444019789574e-22,2.0941722092538797e-21,0.0,0.0,0.0,0.0,2.838055409934382e-22,-3.6054857723624053e-06,-2.1266871190367767e-23,0.0,0.0,0.0,-7.273595067001534e-22,-4.211200892231505e-06,2e-06,1.0446445598382957e-06,7.735836843458426e-23,-0.0006048625908245706,-8.014688038014647e-08,0.0,0.0,0.0,-2.210733413170471e-07,1.4266643415998446e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.013961129140676e-09,0.0,0.0,7.29290100724166e-10,1.7831201489066816e-10,0.0,0.0,0.0,0.0,0.0,0.0
2600,7.814303793046953e-05,-3.214368796617639e-05,7.746068109735486e-06,6.402688909982341e-05,-1.8766847404982725e-05,-4.173449526049708e-06,1.708516512954522e-05,0.0,0.0,2.13990489605772e-20,-2.749627038533647e-21,2.097467811407304e-21,3.5769183140553444e-06,0.0,-9.69530299692147e-22,-1.1229909332232784e-20,-4.628484470646286e-06,0.0,6.200370618573227e-06,-2.8037215392327103e-06,0.0,0.0,5.024721837084009e-05,-3.752478972672918e-06,0.0,-3.2470875647898735e-06,-7.729159169684862e-06,-3.871368719156622e-22,-7.805833044261538e-22,-3.3071773453411873e-21,0.0,0.0,0.0,0.0,1.8916017551384452e-22,4.16044256094921e-06,1.4864604590519498e-23,0.0,0.0,0.0,-4.781207126094851e-22,-2.282497110161169e-06,2e-06,6.05539143066474e-07,6.889126897408605e-22,0.0002835554375598356,-4.940317544735572e-08,0.0,0.0,0.0,8.962925809247343e-08,1.947193790856866e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5243331020083878e-09,0.0,0.0,-6.680834621917482e-10,1.1054108972282558e-09,0.0,0.0,0.0,0.0,0.0,0.0
2700,8.307328691777319e-05,-1.9517916145315694e-05,8.191667109840154e-06,5.738535651089064e-05,-3.573198432852956e-06,-3.7033124233700992e-06,-5.473880641673092e-05,0.0,0.0,-3.157044697922753e-20,5.524496011936706e-21,5.272263350832721e-22,-3.6519924188464508e-06,0.0,-2.505751328478603e-21,1.511941872632331e-20,-1.657561847292899e-05,0.0,6.855023020377335e-06,-3.540008769166879e-06,0.0,0.0,0.0002206570200605477,-3.2345805650676576e-06,0.0,-2.399022949896606e-06,6.2119473420961685e-06,-4.0836063529126953e-22,8.436430636526925e-22,2.290686125217707e-21,0.0,0.0,0.0,0.0,-5.487119170621811e-23,3.9778692718460916e-06,4.283221634591818e-23,0.0,0.0,0.0,-2.9037413078604264e-22,-1.2042478664383611e-05,2e-06,-1.5906722732598962e-06,-3.036642149921261e-22,0.0002481864550282174,-2.468926052927467e-07,0.0,0.0,0.0,7.700272799912049e-08,-2.670850097295057e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8295974255941405e-09,0.0,0.0,-1.0645463527582099e-09,-3.13527185700837e-11,0.0,0.0,0.0,0.0,0.0,0.0
2800,8.446267128303861e-05,-3.840864487019382e-05,-2.1622283691965404e-05,-2.1539157384372528e-06,-1.3931668746886107e-05,-3.983367415423264e-06,-4.85884776674521e-05,0.0,0.0,2.163658526063461e-20,7.876401677202853e-22,-1.1815542948375973e-21,-1.438081019542462e-06,0.0,1.34266103620096e-20,6.886099458399008e-21,3.2005178608014127e-06,0.0,3.3684042713752493e-06,2.2653308063278355e-06,0.0,0.0,8.151426100413198e-05,-1.044151320614561e-05,0.0,-2.791747088816204e-06,-1.056213183108563e-05,-3.5939771278500164e-22,4.954496051382702e-22,3.912219122210951e-21,0.0,0.0,0.0,0.0,3.2158629041133088e-22,-4.381188395778862e-06,-1.622514628831061e-23,0.0,0.0,0.0,7.298069122423084e-22,-1.0892718145185136e-05,2e-06,-7.707667322434163e-07,6.272239844430147e-22,0.00033364836836080483,-2.092714098814082e-07,0.0,0.0,0.0,-1.1542600930376044e-07,-3.77347751856585e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11131486003606e-08,0.0,0.0,-5.206989139449844e-10,-5.323043735709477e-10,0.0,0.0,0.0,0.0,0.0,0.0
2900,7.833562914323801e-05,-1.6719410534972398e-05,-2.0169672755323295e-05,-8.621721960181112e-05,-3.4335435059609512e-06,-3.718261056835891e-06,-4.946332167549566e-05,0.0,0.0,1.3031714613169701e-20,5.5191673699621515e-21,-1.3063553051077962e-21,4.931423571223286e-06,0.0,1.2835877991943189e-21,1.471383836531826e-20,-1.9257773294491685e-06,0.0,-5.122797783221271e-06,-3.3984550818840853e-06,0.0,0.0,-0.00022130552609218938,4.538758730526593e-06,0.0,3.6421497109009364e-07,1.817269416356729e-05,-2.6577738443867947e-22,7.591413432302544e-22,2.528880162775214e-21,0.0,0.0,0.0,0.0,-3.531514243407889e-22,-3.8467387352563263e-07,3.731555311313687e-23,0.0,0.0,0.0,4.655972554825989e-22,3.6531660527306253e-06,2e-06,-8.522477810968208e-07,-4.0064242070667924e-23,0.0005536003726463095,3.173899846539307e-07,0.0,0.0,0.0,7.567729111126652e-08,-2.1603889456312705e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7567761704465135e-09,0.0,0.0,4.3718962496947466e-10,6.473278791382192e-10,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.00010934266377526565,-3.4781636770709476e-05,-1.384061912570559e-05,2.882477894834107e-05,-6.230613793620475e-06,-4.53519980073523e-06,-3.9017117283205726e-05,0.0,0.0,-1.170351476363248e-20,-5.241682496666798e-21,-1.3581197680056706e-21,6.555157192639222e-07,0.0,-1.0088969834325156e-20,-7.346010756612984e-22,-3.1886423522964617e-06,0.0,8.447222833885742e-06,2.4259563151331677e-06,0.0,0.0,-1.3754870524980911e-05,-6.55946436281378e-06,0.0,-9.944494551930914e-07,-7.279744515127728e-06,-2.6320041538032623e-22,6.45189714238844e-22,1.737287744787546e-21,0.0,0.0,0.0,0.0,-3.128805509315855e-22,3.0648029942140295e-06,-2.243011009792913e-23,0.0,0.0,0.0,-4.594689366929864e-22,-1.239407828454033e-06,2e-06,2.537053462837639e-07,6.206852304406894e-22,-0.00046870844897686016,-6.508005826377618e-08,0.0,0.0,0.0,1.2347568392793984e-07,-2.3875214120684193e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3728522132963521e-08,0.0,0.0,1.170643369676528e-09,5.351708165375535e-10,0.0,0.0,0.0,0.0,0.0,0.0
3100,7.836760976594323e-05,-1.1129697812365286e-05,-4.614676655073029e-06,2.247221499578838e-06,-9.012804789851356e-06,-5.1323559363436764e-06,2.539405090128059e-05,0.0,0.0,-2.6472060221924658e-20,4.138870480695701e-21,-3.8749867335401776e-22,4.333593165852704e-06,0.0,-4.898899843195105e-22,-6.404950632387593e-22,1.26162634142511e-05,0.0,8.263305350594232e-07,-4.246250800867673e-06,0.0,0.0,-7.90385809457607e-05,4.265588086239778e-06,0.0,-1.6926003267632718e-06,-7.065295853981869e-06,-1.4876760851138996e-22,2.0977953688384566e-22,-2.1502025515424748e-21,0.0,0.0,0.0,0.0,1.5453039337714515e-22,3.3335086840496227e-06,-4.285172629127781e-23,0.0,0.0,0.0,7.725287280803246e-22,-1.3950752459690207e-05,2e-06,8.520289217506869e-07,-6.378878274331289e-22,-8.39197396381855e-05,-8.444195894146635e-08,0.0,0.0,0.0,-2.2998901043525023e-07,-5.8859824528849424e-08,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6056535997195836e-09,0.0,0.0,-1.6964343755041888e-09,1.3031684325033917e-10,0.0,0.0,0.0,0.0,0.0,0.0
3200,8.429275126953188e-05,-3.0665262700541664e-05,-3.7055796402373907e-06,8.722725395806444e-05,-1.2919467094632608e-05,-4.293828833803211e-06,-1.4534681967457915e-05,0.0,0.0,-1.3535696752125058e-20,2.7419930795350798e-21,1.0010729184964961e-21,6.024793399189544e-06,0.0,7.234518359147454e-21,-4.4740857539254476e-21,-1.8838002018138604e-05,0.0,6.146338315997222e-06,-3.5995025909217945e-07,0.0,0.0,-5.1781276282489966e-05,6.644628045726567e-06,0.0,-8.555296850079144e-07,-3.393736450958699e-06,-5.677750872683176e-22,9.355696881037559e-22,2.701498391856648e-21,0.0,0.0,0.0,0.0,-2.2143591033609597e-22,-3.819534584718233e-06,7.626423627404731e-25,0.0,0.0,0.0,9.17625651179557e-22,-1.1905837302142119e-05,2e-06,1.2741361158847872e-06,2.9900481537068754e-22,0.0004628972016373349,-1.9575075477687945e-07,0.0,0.0,0.0,-7.61503973837209e-08,-1.468474180043007e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.291700734945154e-09,0.0,0.0,-1.5883920106855441e-09,1.734189843844074e-10,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.0001252619589027618,-3.675960148111972e-05,5.659829875073804e-06,-0.0002266708196736562,-9.920258891612734e-06,-5.7970774752406316e-06,-6.905423398534415e-05,0.0,0.0,2.5931292902979935e-20,2.927610067531299e-22,1.4704303114267072e-21,1.841343943928465e-06,0.0,-1.1559729608604078e-20,-4.181849341070466e-21,-7.2722776847239995e-06,0.0,9.30174599589999e-06,9.141783079062262e-07,0.0,0.0,1.705158752147243e-05,-3.3609427484442924e-06,0.0,-1.5434442551115081e-06,-3.95420666090705e-06,4.297642882272488e-22,-2.9318662846151487e-22,1.8588330539360954e-21,0.0,0.0,0.0,0.0,3.0085083566850562e-22,4.112363329029625e-06,2.3503821776090703e-23,0.0,0.0,0.0,9.117429839346024e-22,2.95101425454902e-06,2e-06,2.608264185868307e-07,-5.979981719185472e-22,0.00011988774884289947,1.9858202926786022e-07,0.0,0.0,0.0,-1.5261177269471356e-07,4.004403835749871e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.701830135719924e-10,0.0,0.0,-2.890775313874006e-09,-1.533974379447976e-09,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.00011072853884109291,-1.515006337518229e-05,-2.4666833571271474e-05,0.00013584959871688635,-7.930870083662808e-06,-5.921470901984403e-06,-9.390294060803326e-07,0.0,0.0,-2.3846697710749008e-21,1.1946936695722884e-21,1.6125154814902923e-23,4.837434677074802e-06,0.0,1.1280999880482417e-20,-3.339918580722377e-21,-1.368248008833357e-05,0.0,1.2490872142038165e-06,-4.189356058885716e-06,0.0,0.0,0.0001863712075182279,7.613322678806789e-06,0.0,-1.8112272122523605e-06,1.4281409468305516e-05,-5.332747054088671e-22,2.6641557998566148e-22,2.140308172988501e-21,0.0,0.0,0.0,0.0,-2.8794627204727327e-22,-4.963594719554673e-06,1.1550169180764709e-23,0.0,0.0,0.0,5.830444633801099e-22,-1.2914622755355471e-05,2e-06,1.4414048136456475e-06,1.628322103585503e-22,0.0003745550041265352,1.2534970615018525e-07,0.0,0.0,0.0,-1.496096719366443e-07,3.712092781987042e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3626291561507317e-08,0.0,0.0,-1.9057503078889527e-10,1.3097647223542319e-09,0.0,0.0,0.0,0.0,0.0,0.0
3500,9.443435729892571e-05,-1.2770396878849947e-05,7.961875101397508e-06,8.938262509683922e-05,-1.0567916441122084e-05,-5.743206904872111e-06,-3.3551272179269294e-05,0.0,0.0,1.771993274139839e-20,1.4784254878085261e-21,-4.1410833250875063e-22,-3.95064135429628e-06,0.0,1.1977482868356329e-20,9.09664120488449e-21,5.709485555157634e-08,0.0,-7.47690349519461e-07,-3.3966580384032894e-06,0.0,0.0,-0.00013397967329738207,-3.505428865689436e-06,0.0,-2.769034326862538e-06,1.2376802527464066e-05,-2.1255021006169767e-22,-1.0256108883001544e-21,3.6251122207398076e-21,0.0,0.0,0.0,0.0,-4.6639466804983774e-23,3.0097502993497897e-06,5.286740374990985e-23,0.0,0.0,0.0,-4.940049894313928e-22,8.563715751623522e-06,2e-06,-6.162266229317531e-07,-8.77776509104066e-23,-0.0006272519371221162,7.780433572230176e-08,0.0,0.0,0.0,-3.296243903505372e-07,3.474586144948191e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.295193526177087e-09,0.0,0.0,-8.706933427981041e-10,-4.98742347866666e-10,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0001447468383161648,1.268186261490242e-05,-4.80826047116455e-07,-6.717540633564744e-05,-1.6249277048361354e-05,-5.254446501396852e-06,-3.2339144648746204e-05,0.0,0.0,-6.1406585546738155e-21,-9.83042192814127e-22,-1.906425732608213e-21,-4.5484181407127025e-06,0.0,1.5238428323207872e-20,-6.0996380126451996e-21,-6.6172563438372996e-06,0.0,7.584309671772337e-06,-2.5086467015361785e-07,0.0,0.0,0.00021260431374231972,-1.6842093906350326e-05,0.0,-4.4386342903702604e-07,9.80760011575736e-06,-6.536189916273525e-22,5.6568381007173e-22,3.916876269854112e-21,0.0,0.0,0.0,0.0,1.9222554876635568e-22,1.2186291646679282e-06,-1.4434964085292728e-23,0.0,0.0,0.0,-9.283229823292656e-23,6.911620542502058e-06,2e-06,-5.146631123153794e-07,-1.9664440980526385e-22,0.0005196822322814734,-5.943289629821522e-08,0.0,0.0,0.0,-2.4434499266632755e-07,-9.142658551475798e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.117255178320025e-08,0.0,0.0,-2.465947663550793e-09,1.195311337417118e-10,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00010078763230543782,-3.5461629207827e-05,-2.7394655569712084e-05,-0.00016347162389986162,-2.3212433029559368e-05,-5.389331153414528e-06,-3.341244962354144e-05,0.0,0.0,-9.409487400894705e-21,1.3256102891197138e-21,2.035883906447387e-21,-3.414944607254546e-06,0.0,-7.130891082353482e-21,-1.2199367130881162e-20,1.283037216413376e-05,0.0,2.0704436786844733e-06,-1.089209645776858e-06,0.0,0.0,-6.165040479674594e-05,-1.4968766436633124e-05,0.0,-9.642346032235086e-07,1.40463409134442e-05,-1.889895239533159e-22,-1.9150894186135283e-22,-3.323125997463598e-21,0.0,0.0,0.0,0.0,5.25792271408481e-23,2.7583697245061594e-06,-3.598477925343501e-23,0.0,0.0,0.0,-1.365064424401546e-23,-1.429228748223676e-05,2e-06,-5.530185392013962e-07,-6.067604314470876e-22,-0.0006142085005203219,-2.1195552916857294e-08,0.0,0.0,0.0,-2.088915263651287e-07,-7.494081396436787e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2673666325108227e-09,0.0,0.0,-2.79500170191946e-09,8.636771077453605e-10,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00015535685558001165,-7.318300559288573e-06,-2.7316960701981936e-05,-0.00014615583402480712,-2.1585251661709996e-07,-6.3491473973149495e-06,-7.024040329115747e-05,0.0,0.0,-1.2958019839662882e-20,2.0711402477509757e-21,1.2574942053088206e-22,3.8537235203075075e-06,0.0,-1.304768168143949e-20,3.975127746380007e-21,-1.872474615342124e-05,0.0,-1.2504804776891392e-06,-1.8217094966217705e-06,0.0,0.0,0.0001870900975965771,3.415975566310186e-06,0.0,-1.4540506105531417e-07,8.930356232652157e-06,1.062888290770745e-22,6.84654918861426e-22,-2.439786506073324e-21,0.0,0.0,0.0,0.0,2.685863926161956e-22,-5.040856603342458e-06,-1.0656522503213781e-23,0.0,0.0,0.0,6.882895427617895e-22,2.29375719494724e-06,2e-06,-6.944581117989304e-07,3.001669226049876e-22,-0.00020188021523955685,2.3549648132969543e-07,0.0,0.0,0.0,-2.89963643315558e-07,-2.884582203265317e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.034044203201759e-09,0.0,0.0,1.8035600633551244e-09,-5.115225979461577e-10,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0002830982277799443,0.00017470760466878745,8.428230479703308e-05,0.0008330969207077747,5.9895290943431255e-05,-1.8551290887116314e-06,0.0004270103376302759,0.0,0.0,3.023659630557281e-19,3.002670915301505e-20,1.1635439381418313e-20,3.693242759724829e-05,0.0,8.172546173662606e-20,9.776133565227948e-20,9.456554715706122e-05,0.0,-4.2421505716461023e-05,1.611690363545506e-05,0.0,0.0,0.0012942386073395398,8.470234292939379e-05,0.0,1.2534217482166535e-05,-8.895045946737687e-05,3.968561260784094e-21,6.989397001989408e-21,-2.327746270746046e-20,0.0,0.0,0.0,0.0,2.255643308906793e-21,2.3411401837096838e-05,-3.262652190848844e-22,0.0,0.0,0.0,5.787286313216979e-21,7.705399445645566e-05,2e-06,-1.0466889219357032e-05,-3.8494347086931724e-21,0.003124198430351475,-1.810878256319667e-06,0.0,0.0,0.0,-1.537937139768132e-06,-1.9456729732033587e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.134985423258688e-08,0.0,0.0,1.3288456509104351e-08,9.221164786244213e-09,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0004658399362514124,0.00033430670952380053,0.00020345926814897478,0.002313378753838874,0.00016279925689750515,3.4976415036289966e-06,0.0009020810262947678,0.0,0.0,6.19957034855087e-19,7.218314887593342e-20,2.7894771254397794e-20,7.156290236402376e-05,0.0,2.115166566731924e-19,1.9156419113344182e-19,0.0002261309773868302,0.0,-9.386234825006047e-05,3.741243013853736e-05,0.0,0.0,0.0028458101167346036,0.00015733519523732775,0.0,3.243852396106631e-05,-0.0001788256457934336,7.715377327576594e-21,1.3632170070125962e-20,-4.808104514008408e-20,0.0,0.0,0.0,0.0,4.322472573551847e-21,5.4354050576790174e-05,-7.668213306669279e-22,0.0,0.0,0.0,1.0492868612945985e-20,0.0001547959136064841,2e-06,-1.95789879274242e-05,-7.874765168777284e-21,0.007147213793484807,-4.5849672350544845e-06,0.0,0.0,0.0,-3.068299079844347e-06,-4.565732006796522e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5488121976889037e-07,0.0,0.0,3.182019498936958e-08,1.755869409158319e-08,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0006288918827157597,0.0005070201793622542,0.00033715047651430597,0.003261497136457376,0.0002721838263371522,8.564515487244629e-06,0.0014948577339727151,0.0,0.0,1.0356150170735878e-18,1.130694007403212e-19,3.7173727013572325e-20,0.00011099198647627802,0.0,3.0907367928315066e-19,2.60491543444893e-19,0.0003438220057929106,0.0,-0.00015300166862893013,6.354372578227981e-05,0.0,0.0,0.00453404413017373,0.0002525479721371272,0.0,4.6401242533985366e-05,-0.00026457332856901075,1.2847273207944855e-20,1.8894882394755734e-20,-7.756491642212372e-20,0.0,0.0,0.0,0.0,6.183838804202279e-21,8.661398959229642e-05,-1.2149278899990141e-21,0.0,0.0,0.0,1.676130699282901e-20,0.00023765819547967592,2e-06,-3.21557845879859e-05,-1.3202915213245746e-20,0.010766435564982168,-6.982135218852165e-06,0.0,0.0,0.0,-4.586098339392417e-06,-6.664088288372846e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.252163951350277e-07,0.0,0.0,5.00584465034389e-08,2.8880561262236392e-08,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0007837897507374301,0.0007033790999514842,0.00044816346771295784,0.004396526342529728,0.00034654603427098073,1.3042652370579864e-05,0.0018912141536283932,0.0,0.0,1.3090294277727084e-18,1.4002386253345785e-19,5.094647564610077e-20,0.00014236401022448832,0.0,3.93017145399012e-19,3.6821130630656055e-19,0.00045605972273320415,0.0,-0.00020179038187416204,8.707878192662673e-05,0.0,0.0,0.005705785740580821,0.00032741316555185047,0.0,6.398153342555368e-05,-0.0003874880112155706,1.705578757401352e-20,2.537458153604844e-20,-9.72286833847007e-20,0.0,0.0,0.0,0.0,8.760527327322754e-21,0.00011993611732518087,-1.5409305736273553e-21,0.0,0.0,0.0,2.169684330200107e-20,0.0003163265262153569,2e-06,-4.2136209441911464e-05,-1.761141651403441e-20,0.01502961911385128,-8.758462795325167e-06,0.0,0.0,0.0,-6.0019532663708225e-06,-9.139945002070676e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.983714922304032e-07,0.0,0.0,6.622528358398789e-08,3.8644277638768216e-08,0.0,0.0,0.0,0.0,0.0,0.0
