miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
2200,8.080498509184079e-05,-1.8876018263467826e-05,-4.047445970775021e-06,-5.6831359890350064e-05,-5.175242837595438e-06,-2.39444515036295e-06,2.818736914448802e-05,-5.1250656410738375e-20,5.415066245555316e-19,-1.055238699315471e-18,5.247394586288947e-19,5.847998787348075e-20,6.967618777049536e-06,0.0,9.777311218029989e-18,9.715743030298797e-19,-1.2392985234798907e-05,0.0,-1.1090349112447883e-06,-3.3811659075223284e-07,1.0476387345663031e-20,0.0,6.869547811364906e-05,-7.385388758955771e-06,0.0,1.37526434062141e-07,7.6160663134400886e-06,2.2994290759805734e-19,3.243419995890511e-19,5.289713656513432e-18,0.0,0.0,0.0,0.0,-2.528483809086736e-19,7.31984051162795e-08,1.0478579832459283e-20,0.0,0.0,0.0,3.0667517902517837e-19,-4.385606132677615e-07,1.999999999997055e-06,6.98368716162985e-08,5.099312556802629e-19,-0.00021972137887458248,-3.0556843461514115e-07,7.042492738012756e-20,-1.1431317794384536e-18,1.072768717093586e-20,1.1956250163703483e-07,-5.946301130474853e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,9.63070206427966e-05,-2.046777186939999e-05,1.4541652638083738e-06,-9.504338400835612e-05,9.198263342461301e-07,-2.491211262880599e-06,-5.215694812159054e-05,-1.7486544112777984e-19,-3.794345727582446e-19,1.1296765451061656e-18,9.398591328367008e-19,2.048542010014675e-19,1.2225777234072296e-06,0.0,7.79758473746287e-18,-2.0853187817582363e-18,-7.328562612574155e-06,0.0,1.1815064132987986e-06,1.911562776799147e-07,5.9374640754323025e-21,0.0,7.750306172150237e-05,2.0913502713276935e-06,0.0,-7.941773570001118e-07,2.396567226780664e-06,-2.9936078735621915e-19,4.792579763546826e-19,4.511339476557306e-18,0.0,0.0,0.0,0.0,-1.8672871653914468e-19,1.715949810603081e-06,-4.2563180018057754e-20,0.0,0.0,0.0,4.195619247192522e-19,1.719488246622489e-06,1.9999999999972415e-06,-7.805164899236311e-07,-1.3087880363654292e-19,-0.00025717677995411975,6.667806777450321e-08,-6.79932893541335e-20,-2.5031327091932507e-18,-4.598108374069794e-21,-1.3789329335600917e-07,3.8112640917512044e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,7.983251161251768e-05,-1.3757849767078929e-05,-4.4019443494782255e-06,-9.295497951305707e-05,-6.939424622159294e-06,-2.7204825861180656e-06,2.2621657456056623e-05,3.808527924350976e-20,-3.876221915013126e-19,-2.8840908850629154e-18,2.365132705580471e-19,-6.461087908926488e-19,2.7156597227273606e-06,0.0,-1.2522802822885345e-17,3.5052905050932305e-18,-9.672380961619059e-06,0.0,1.0071704533647721e-06,1.0763385289303905e-06,-4.863797930732958e-21,0.0,-8.947645378761569e-05,-8.572639231874888e-06,0.0,-1.369589442977767e-06,5.561090493283841e-06,-1.9370850242473982e-19,-6.422169897861e-19,7.5811773764645e-18,0.0,0.0,0.0,0.0,7.498913053424329e-21,-2.1361544974684185e-06,-1.8253392768970656e-19,0.0,0.0,0.0,-4.168673356258203e-20,2.9862194906034988e-06,2.0000000000029696e-06,-1.414536001474379e-06,-5.585176944130967e-19,0.0001194058072100885,-2.8176645660222907e-07,-1.8291652226525765e-20,4.4578710544522475e-18,-6.553614961166289e-21,-1.0297242897865023e-07,3.6135039847222183e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,1.956934308097561e-05,-1.234904589665043e-05,4.254050686305024e-06,-4.1785230144864226e-05,6.929901251799619e-07,-3.021150812808167e-06,1.0233148683038946e-05,4.5509546290770214e-20,-4.984025267840362e-19,-4.746308272310041e-18,7.944645117725138e-19,9.117980306049892e-20,-2.3393762682489738e-06,0.0,1.1696012761826721e-17,-2.295550494021272e-18,2.2157737365182288e-07,0.0,1.0027006000195633e-06,-6.830762160331253e-07,-4.530966450503271e-21,0.0,3.854455904213446e-05,3.875949882180028e-06,0.0,-1.0529926782691039e-06,6.4676809846991075e-06,-3.6940823796405566e-19,5.257572929212575e-19,-6.054501519643659e-18,0.0,0.0,0.0,0.0,-2.707803672046604e-19,2.6712698914829315e-07,-1.636272603246508e-19,0.0,0.0,0.0,-4.1531935053942542e-19,-5.7277099596133514e-06,2.0000000000034465e-06,2.1474377532603424e-06,-4.714860910922499e-19,-0.00011685455022682914,2.4549336222205607e-07,-1.1223169686294821e-20,-8.618665325754488e-19,-2.4900096387080405e-20,-6.89473314108878e-08,-4.050754697925296e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,-6.580763535117505e-06,-1.0314257903735762e-05,-8.893456936681224e-07,-0.00011656136058117237,-1.1009921358262833e-05,-3.2618907643406436e-06,1.2137032748704836e-05,6.428008922712345e-20,-2.8010494750329025e-19,1.2661808920869495e-17,5.137194140107595e-19,-4.788286758795767e-19,2.418052339858203e-06,0.0,2.4930991344449453e-19,-7.494257576751524e-18,4.671883387373333e-06,0.0,2.8648959064881735e-06,-1.0693707825165094e-06,3.8779208988299395e-21,0.0,-1.7599386619195357e-05,-3.4583355372738594e-06,0.0,-1.4423012194092076e-07,4.89755883698909e-06,4.279031440969382e-19,-6.866707750720553e-20,3.2905978934313635e-18,0.0,0.0,0.0,0.0,1.2948071062448937e-19,-2.9522298035054827e-06,-1.585284568262633e-19,0.0,0.0,0.0,-4.2393906092757595e-19,-5.166920840487055e-06,2.000000000000733e-06,6.627764408299273e-07,-1.7616880880974935e-20,-0.0002540883244798236,-1.4253560461989862e-07,-3.5651124760947216e-20,-4.141738676768e-18,1.160659441905633e-20,-1.0381976040047195e-07,7.786359695696097e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,8.044965244302548e-05,-1.677374317848706e-05,-1.4406700431264815e-05,-4.327626587900602e-05,-1.2159298781126464e-05,-3.3396644254158487e-06,2.4075851660117482e-05,2.5756621641081143e-19,-4.90802533873675e-19,1.0309640878332164e-17,-1.3445572286787334e-19,2.6521204685360216e-19,5.7016052422801146e-06,0.0,-1.8827182137246168e-18,2.8289560534680928e-18,4.6516272805358774e-06,0.0,4.410910133696932e-06,-1.5917309715257353e-06,6.070148780743368e-21,0.0,9.612548498708591e-05,5.950665369905822e-06,0.0,-1.0977689984988256e-06,7.892796822347706e-06,-4.1648325747419816e-22,-1.7417811060725599e-19,-5.4639888880736595e-18,0.0,0.0,0.0,0.0,-1.2223970047547647e-19,-5.069257971292926e-07,-6.850924892002143e-20,0.0,0.0,0.0,4.095227195659191e-19,3.5120419373678317e-06,1.9999999999995417e-06,-2.8873983287269503e-07,1.0112355285265655e-19,0.00011189891009450276,-3.073331827870528e-07,-6.39977727211062e-20,-7.267216656825348e-20,2.0289925861605308e-22,-1.1664193513872718e-07,1.4297017196978222e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,0.00011255889273159866,-3.245982467295091e-06,-1.1342270732772603e-05,6.298568914429399e-05,-1.9712692409252923e-06,-3.3029470242687065e-06,-4.530783174335001e-05,2.404156698132696e-19,-1.7648016088553532e-19,1.4670071980319358e-17,9.19286568685996e-19,-9.96048343346485e-20,-2.832894955932435e-07,0.0,8.855149650450726e-19,6.1829577153356085e-19,-7.693473731226175e-06,0.0,-3.3570887100589835e-06,4.0301013900755726e-07,-1.428287033226704e-20,0.0,7.629984135350348e-05,3.9440936132507045e-07,0.0,9.446075877339197e-08,4.84251599373514e-06,6.466012947165935e-20,2.380101342955889e-19,6.209376144588484e-19,0.0,0.0,0.0,0.0,-4.13967936242989e-20,-5.660952398753133e-07,1.594820364946113e-19,0.0,0.0,0.0,-6.131452020668169e-22,5.22114493732368e-06,1.999999999997131e-06,-7.578373649978295e-07,-1.691847689065955e-19,-0.00016743387894926678,-1.410385524513143e-07,-6.922333950709854e-20,4.5506004906164395e-18,-1.3239174347242377e-20,-3.449899495753065e-07,-1.639094634396208e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,2.48547566118646e-05,-2.013245211556706e-05,2.856706016329443e-06,-0.0001095385557071869,-4.419249686822563e-06,-3.631817916957614e-06,2.134510669624491e-05,2.532922987934899e-19,-2.368110152147493e-19,6.038175073104018e-20,-1.3221121899892006e-19,2.1651774196328132e-19,5.229393316952713e-06,0.0,-4.1157285548923864e-18,-4.97247223300583e-18,4.445795367799404e-06,0.0,-3.1572869330642358e-06,-1.2107478738051391e-06,1.4450811406088546e-20,0.0,4.271556307007437e-05,-4.648156314254073e-06,0.0,-1.963024329241969e-06,8.469245463788962e-06,1.506552968751886e-19,-6.581032427948719e-19,3.106879417005067e-18,0.0,0.0,0.0,0.0,2.6442536508626463e-19,2.3599515345695242e-06,-1.2886331841894525e-19,0.0,0.0,0.0,-4.918903464335756e-19,-6.7259157073250275e-06,2.0000000000042e-06,4.3354026826453106e-07,-1.804526727988954e-19,2.0828298115346642e-05,-2.4994302327964606e-07,6.610310851318564e-20,-4.310178564449666e-18,-9.761910464377163e-21,-2.527516818930197e-07,6.761705403574362e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0001690261309769465,-6.241643690799852e-06,-1.2755077669332314e-05,-1.920291080060837e-05,-5.704090947486611e-06,-3.664061923807178e-06,-1.933594635662897e-05,2.2126732317993106e-19,1.2772213925392667e-20,1.50792430536987e-17,2.725468521917634e-20,7.167028635077225e-19,4.191208078721763e-07,0.0,1.1053321248730617e-18,4.250509059868157e-18,-1.5961841357432877e-06,0.0,-2.5988502938771693e-06,6.730140740627956e-08,-5.804364710123281e-21,0.0,-0.0001463855334596718,-2.6997590442493123e-06,0.0,-1.5864564078165033e-06,1.0326475630354403e-05,-1.775436398932647e-19,-6.4015827720724335e-19,8.095515487799373e-18,0.0,0.0,0.0,0.0,-1.797120211079159e-19,2.160139714380685e-06,-1.9083153128923795e-19,0.0,0.0,0.0,1.4791077113014784e-19,3.0560307486875665e-06,1.9999999999997945e-06,-4.5261347111923595e-07,-5.293256348105686e-19,0.00012261338973863079,-2.1453679095077968e-07,1.6912922413203468e-20,2.6268868824464093e-18,-3.551610920963083e-21,1.3080285715812577e-07,-6.169855184668062e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.00013374997738862079,-5.991711134392752e-06,-1.692020086686478e-05,-1.1275747520473502e-05,-1.3862621101336348e-05,-3.689377778198549e-06,2.0268804166946903e-05,2.425722426814962e-19,-3.71930422861604e-20,9.006987446541657e-18,1.0993855122191005e-18,7.1365091512272405e-19,5.4118905173502846e-06,0.0,8.469114651572078e-18,3.4149982001567798e-18,-1.0120375573812318e-05,0.0,-3.231858894302742e-06,4.59853669017656e-08,-1.3066425292525031e-20,0.0,-0.00014951492462559498,-2.865591901038847e-07,0.0,-9.789915132228337e-07,-2.520645332285393e-06,-4.15649685304704e-19,-4.946778638598021e-19,-3.839403572149099e-18,0.0,0.0,0.0,0.0,-2.818594629798326e-19,1.406248054816753e-06,-1.2003941844143288e-20,0.0,0.0,0.0,-2.243313576940682e-19,3.335111973037255e-06,2.000000000001987e-06,-2.082670869066263e-06,-5.438374877829513e-19,-6.695232435192793e-05,7.095561018089407e-08,1.7185161292350947e-20,1.1168966704391272e-18,4.577593412725625e-21,-3.5309692769635534e-07,-1.1758379574169047e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.00015858623176015342,-6.60174953515659e-06,-1.5903888147528453e-05,3.860585781759319e-05,-1.4986327971488895e-06,-3.930524662073862e-06,-5.196639698721748e-05,1.9081567586085712e-19,4.92830616781238e-20,-1.327057581967664e-17,-1.696245701551676e-19,-4.504263361103867e-19,2.073759118780924e-06,0.0,9.137896534937804e-18,8.330208877425715e-18,6.165896818436491e-06,0.0,4.506724160641119e-06,-1.7982756727189722e-06,-1.2852597513999712e-20,0.0,-9.394867595722126e-06,5.377764532720492e-06,0.0,-9.542444293656154e-07,4.169782835239779e-06,2.4512585036622226e-20,-1.3366411541400073e-19,-3.910124047882595e-18,0.0,0.0,0.0,0.0,2.0071761375174043e-19,2.1110306234057783e-06,1.6154446923557764e-19,0.0,0.0,0.0,-6.037434626706716e-19,-7.57253206149041e-06,2.0000000000039594e-06,1.6507349035411177e-07,4.2326693162334506e-19,-8.784560708624992e-05,1.481008444649775e-07,-6.354274944677369e-20,-4.2072722930052515e-18,-1.9602395613253334e-20,8.127741878054568e-08,-1.7953177515509595e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.00013545898484385472,-1.4329651745285525e-05,-1.2323953797774614e-05,-0.00012814998594998873,-2.76148330237374e-06,-4.067057465401629e-06,-2.6374938503327734e-05,-2.077178184775633e-19,5.558068221151913e-19,-1.1637225502195886e-17,-8.573832805200397e-19,-1.189002915500287e-19,-6.97404702679508e-06,0.0,2.8343578113281783e-18,-5.5224994538496456e-18,-9.285875840325544e-06,0.0,-3.789661652634434e-07,-2.0799565539662535e-06,5.19205019985441e-21,0.0,-0.00010051155258422286,-7.426375350583222e-06,0.0,-1.573429736042571e-06,2.582842048607497e-06,1.613591386598801e-19,-3.1817159549251826e-19,-1.3251551784606518e-18,0.0,0.0,0.0,0.0,2.404457654500603e-19,-1.0551399400526722e-06,1.266103844610751e-19,0.0,0.0,0.0,2.4390218268249516e-19,4.1351448638374736e-06,1.9999999999960036e-06,-4.234534207269434e-07,1.7805796662722362e-19,0.00015165805054500329,3.0750352655890707e-07,-1.667673062612689e-20,3.900167896643762e-18,2.3696511478864226e-20,-4.473506742935607e-07,3.3489575740556277e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,9.130961196367214e-05,-2.2687325089861946e-05,-2.227374916320297e-06,1.4944429085767945e-07,-1.2749617948831771e-05,-4.154523346596042e-06,-3.3234289224621064e-06,2.6542113811465717e-19,-2.939039557437809e-19,7.913373018815624e-18,-1.1069854110159848e-18,-2.8535549710315585e-19,2.4436620512325106e-06,0.0,-1.2286537288670591e-17,3.3445615096434207e-18,-2.9862449810988673e-06,0.0,3.1581129210253145e-06,-2.3854569161029148e-06,2.1048990127271153e-20,0.0,-2.748830889390227e-05,4.450265231649989e-06,0.0,-7.263591500525611e-07,-5.06790259498317e-07,-8.945051572287755e-20,5.578841120023798e-19,-7.005425402684246e-18,0.0,0.0,0.0,0.0,-2.6667485789714966e-19,1.4948481972195e-07,1.5667003020359071e-19,0.0,0.0,0.0,4.122501261289321e-19,-6.557986239887828e-06,2.0000000000022085e-06,2.1268026200502541e-07,4.3329718798153927e-19,0.00024523999741250205,-1.7963049779107078e-08,1.2061047858427148e-20,3.225291786818651e-18,4.87805785567173e-21,6.574656441872684e-08,7.231688754155403e-08,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,4.8183831284778714e-05,3.489636282677405e-08,-1.534045580415866e-05,-3.6030522325841446e-05,-6.079689140935852e-06,-4.4028047027807585e-06,-3.9695159452367805e-05,-2.986608618500686e-20,-3.492749526566186e-19,-1.1399206156073374e-18,-8.018692896723521e-19,5.815143957807511e-19,4.305172741613354e-06,0.0,8.21689728368903e-18,1.4535813850022216e-18,5.673127585379795e-06,0.0,-2.600020486024949e-06,-1.426050573654056e-06,1.9418476399918707e-20,0.0,9.483269481644164e-05,-5.382160194290294e-06,0.0,-1.7096324360983103e-06,4.085707398482065e-06,-1.8606584191033475e-19,7.395762702058775e-20,-5.4401506483818906e-18,0.0,0.0,0.0,0.0,1.2921624165240676e-19,6.969601664284215e-07,-8.541227308197886e-21,0.0,0.0,0.0,5.985083319330257e-20,-4.818695506467753e-06,2.000000000000768e-06,1.8808034902229016e-06,-4.438627353832536e-19,0.00014470374289841326,2.874296720932154e-07,-1.7100284589213602e-20,-1.4947291381691741e-18,-8.67945532301063e-21,6.613055881613031e-08,2.5864469218063938e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,7.4292970165442e-05,-2.45344962573142e-05,-1.0316749566559596e-05,3.767676649016352e-05,-1.5144696301627917e-05,-4.782724043717459e-06,-5.482881127812334e-05,1.9965760864293284e-19,3.641912980565068e-19,8.750219303245185e-18,8.02023176676006e-19,2.860951225448873e-19,1.6628302677976643e-06,0.0,4.804416134504085e-18,2.1019212834849175e-18,2.1660569515875687e-06,0.0,-3.134554144261021e-06,-2.441236589241449e-06,-1.1616420586644297e-20,0.0,4.594186078641223e-05,-2.42060984498358e-06,0.0,-4.188638361339186e-07,5.279380534492171e-07,3.3981449866063644e-19,6.730825665760395e-19,-7.343257801357343e-18,0.0,0.0,0.0,0.0,-2.073464783662152e-19,-3.3536556330213254e-06,-1.41808775055742e-19,0.0,0.0,0.0,-4.694605085361035e-19,-3.7132341696046003e-06,2.000000000002717e-06,-1.9136242927144335e-06,-1.7705345889127672e-19,-6.443410834045464e-05,-3.692650915151216e-08,-4.121993047720494e-20,2.584652313820611e-18,-1.2393524539704084e-20,-3.8889189016035743e-07,-1.4908429873102815e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,8.085286455234168e-05,9.89052341630374e-07,-2.0189383395122962e-06,-4.61800376609276e-05,-5.264070942950666e-06,-4.794813578932133e-06,-6.125958573573907e-06,-2.172921928698158e-19,4.942605559986103e-19,1.6709824444282797e-18,-1.5038461169413564e-19,3.385751829847187e-19,-4.459070066674966e-06,0.0,-4.785438711198366e-18,-6.594777680510507e-19,6.511931394746023e-07,0.0,4.889717332850392e-06,4.545799972959506e-07,2.135690236869329e-21,0.0,-4.6673384061089624e-05,-7.236580912352906e-06,0.0,-8.278353502244881e-07,-5.395432636360082e-06,1.8273898341232154e-19,1.091071727765544e-20,-7.930018886571643e-18,0.0,0.0,0.0,0.0,-1.7210609882278085e-19,-1.1335718233948245e-06,-9.128189740927785e-20,0.0,0.0,0.0,-2.4164097913772123e-19,-8.821291084891145e-06,1.99999999999497e-06,1.2024285666672337e-06,-1.0947555154703644e-19,-0.0002763336819274579,1.9216813833189845e-07,3.858330772196929e-21,2.450900759923371e-18,8.620510138848625e-21,-5.869175367508862e-08,4.287301716804687e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00014972446536974917,-7.650173683938775e-06,4.187133909446234e-07,2.4004276670874215e-05,-4.3200207975007135e-06,-4.831768226052307e-06,-4.293223136868375e-05,3.2437444929696015e-20,2.9160308400888023e-19,-1.5231839749356936e-17,-5.218811151329829e-19,-1.2982781864182678e-19,2.993509715100645e-06,0.0,-3.1049074240144587e-18,-7.460676477500675e-18,2.9902755968454257e-06,0.0,3.1168913020512914e-06,4.821059481652725e-07,1.769320875133567e-20,0.0,-0.00011864598540533018,-2.0743994023728607e-07,0.0,-1.1310274924654485e-06,4.734469279835678e-06,3.1201859199694054e-19,1.5580600960321506e-19,8.351505810119312e-18,0.0,0.0,0.0,0.0,-8.677287672708396e-20,-9.156044097385072e-07,-8.251208780502973e-20,0.0,0.0,0.0,5.571400412553579e-19,-8.607897324550856e-06,2.0000000000040034e-06,-7.886145607739984e-07,9.584478094774843e-20,0.00010575832170276406,2.047831881558638e-08,-4.4040504062844934e-20,2.126451953131715e-18,1.325845877131178e-20,8.358192985199833e-08,4.746424110457477e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.00059821464926203,8.6415201621314e-05,4.819990732319058e-05,0.0004960740253250203,2.5438364523129698e-05,-5.5292214945256e-06,0.00018114709045476167,-1.6817257853036296e-18,-2.622615288278731e-18,-7.975031026124421e-17,-7.449979586740868e-18,-4.2856520964724854e-18,3.609789345758887e-05,0.0,-8.491403828638753e-17,-4.634513247468932e-17,6.368636813532515e-05,0.0,-2.406831267007533e-05,1.003884191857512e-05,-1.1273940280069968e-19,0.0,0.0008209887153057887,5.136710802405174e-05,0.0,5.234664485692347e-06,-4.615414783571547e-05,-3.922756545328671e-18,-4.1668365519803415e-18,-4.2013773054497235e-17,0.0,0.0,0.0,0.0,-1.5426163572812181e-18,1.934747431816455e-05,-9.251031777269887e-19,0.0,0.0,0.0,-3.0610043829369515e-18,4.584317808826573e-05,2.000000000033211e-06,-1.0342768905041434e-05,-2.7734514352090054e-18,0.001645225301513435,-1.7751355474210728e-06,-3.754980950951861e-19,-3.0267583908255975e-17,-1.5255300091886104e-19,-2.2988009892025607e-06,-2.492300874158713e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.0013128561999082699,0.00017689808424861623,0.00010602538107755082,0.0011396900099324902,7.408850868739791e-05,-6.273475980556523e-06,0.00048506941435418754,-2.956163468319079e-18,-6.09218549615843e-18,-1.9093795804959816e-16,-1.415001289675071e-17,-9.487133576563401e-18,8.771293341603037e-05,0.0,-1.518397596245132e-16,-1.148742566185178e-16,0.00011717087905112774,0.0,-5.223941508568873e-05,1.9304477476758557e-05,-2.609779255538182e-19,0.0,0.0015595313564652333,8.709092504751205e-05,0.0,1.1308181337310979e-05,-0.00010534132738277839,-7.516609928524129e-18,-8.262259473983876e-18,-1.029527215490233e-16,0.0,0.0,0.0,0.0,-3.2982140860243245e-18,3.475747233970345e-05,-2.177397679298476e-18,0.0,0.0,0.0,-6.909234591670543e-18,9.358911376032019e-05,2.0000000000643782e-06,-2.5472369833255098e-05,-6.702389909839053e-18,0.0035547149881848595,-4.131902306952428e-06,-9.179258122155655e-19,-6.418195003714352e-17,-2.9525193242194534e-19,-3.9570008248245036e-06,-5.5971792544017444e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.001901094948924808,0.0002582372162662169,0.00018724499188078577,0.0017586878046240222,0.00010710195519848842,-6.798521890280898e-06,0.0007497911720398361,-4.779884665741363e-18,-9.770446502260873e-18,-2.652755943035238e-16,-2.1089397109407327e-17,-1.4229173037670685e-17,0.00013099212994500609,0.0,-2.3814307530343544e-16,-1.7036319841635787e-16,0.00018948861762523467,0.0,-8.471350947366225e-05,3.091793468353109e-05,-3.7579450389831562e-19,0.0,0.0025774529113847004,0.00015524741169664025,0.0,1.9007493135029413e-05,-0.0001565083113844401,-1.1805207184954369e-17,-1.16392688246545e-17,-1.6349013641217343e-16,0.0,0.0,0.0,0.0,-5.107255554835852e-18,5.173724689890445e-05,-3.577739204544356e-18,0.0,0.0,0.0,-1.1511987708982679e-17,0.00013794966142706907,2.0000000000890527e-06,-3.916238865829242e-05,-1.0283247234751944e-17,0.005146559435306498,-6.163916014222123e-06,-1.2867418559997154e-18,-8.719378583016568e-17,-4.8880738721588e-19,-6.190678384466381e-06,-8.068133022946195e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.0023010212509377644,0.0003556222572295469,0.0002473897056556065,0.0023335490120300296,0.00015691882005563581,-7.76298262150699e-06,0.001045525374330349,-6.607747958100452e-18,-1.3521091507469924e-17,-3.8897738761868155e-16,-2.787492287463475e-17,-1.838985463875459e-17,0.00016970171043022641,0.0,-3.211313051963192e-16,-2.2140935932151678e-16,0.00025390249118368863,0.0,-0.00011131008495425231,4.381035608737135e-05,-5.075128462004639e-19,0.0,0.0034128494200686417,0.00019342946347667504,0.0,2.580252146497803e-05,-0.00020240302642160514,-1.550155295952026e-17,-1.6019730828160438e-17,-2.0132057423887459e-16,0.0,0.0,0.0,0.0,-7.156863985840657e-18,7.232193174528898e-05,-4.789658780670968e-18,0.0,0.0,0.0,-1.4505525901030377e-17,0.00017589450369195873,2.0000000001245997e-06,-5.343118412666506e-05,-1.404757560005931e-17,0.007068002201255151,-8.070382172402805e-06,-1.7551638970532767e-18,-1.214183945351611e-16,-6.289307453628023e-19,-7.785089727007976e-06,-0.00011093521489126791,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.0029068561594111373,0.000463061077361045,0.0003039699942840464,0.0029287894896558066,0.00019307145927883557,-8.219543675313649e-06,0.0013054599624300956,-8.058973225964104e-18,-1.742818144467885e-17,-4.7686148768054635e-16,-3.3923134046185384e-17,-2.2496710682784252e-17,0.0002111682336896872,0.0,-3.949359073686789e-16,-2.7539715317832356e-16,0.0003204482054166236,0.0,-0.0001449991486574099,5.4407792202828554e-05,-6.642433203040875e-19,0.0,0.004461571258722688,0.00025579925440224766,0.0,3.359359830643215e-05,-0.0002609803850431967,-1.8502189676191742e-17,-2.0356625836054743e-17,-2.60293627936452e-16,0.0,0.0,0.0,0.0,-8.645662662672681e-18,8.983848449499411e-05,-5.814210538440631e-18,0.0,0.0,0.0,-1.9129041864849698e-17,0.0002295211532945823,2.000000000157719e-06,-6.480745962817157e-05,-1.7056391799891483e-17,0.009356076062048573,-9.92959576197312e-06,-2.2088797019902193e-18,-1.5146824650973388e-16,-8.004278361949942e-19,-1.0235490960027381e-05,-0.0001393638971573285,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0035496743130712712,0.0005629052597856032,0.00037282335008744524,0.003500152997506307,0.00023984113446501028,-9.168301038554576e-06,0.0015655945281549818,-9.840835859426517e-18,-2.0823021644994396e-17,-5.653924041402067e-16,-4.105916709626651e-17,-2.730070494030667e-17,0.00026009038632058304,0.0,-4.83521288063027e-16,-3.4314371447941325e-16,0.00039239134802907926,0.0,-0.00017876496291560357,6.546420249695416e-05,-7.662601979127779e-19,0.0,0.00528163308952646,0.0002975155484294453,0.0,4.034807900836361e-05,-0.00031891423163911837,-2.333936164737175e-17,-2.51862126366408e-17,-3.149697906366249e-16,0.0,0.0,0.0,0.0,-1.0368854426289759e-17,0.00011212573747795082,-6.96635949483856e-18,0.0,0.0,0.0,-2.2497886597230816e-17,0.0002781183308436315,2.0000000001821154e-06,-7.960916234868645e-05,-2.077789329906032e-17,0.011208448732260533,-1.2393614682847362e-05,-2.651479096218112e-18,-1.8475941431773462e-16,-1.0078871774522926e-18,-1.2255153879753326e-05,-0.0001682712707515036,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
