miliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_134_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP
2200,-2.857257198914642e-06,-8.87310196929894e-06,3.596954270556504e-06,-8.532789803960717e-05,-4.800990836956875e-06,-2.345196933735925e-06,2.6040783287274128e-05,1.0039823806560297e-19,-1.3115985317179333e-19,3.0496133560113917e-18,8.555606407803998e-19,-3.2299713862304335e-19,-5.329763410355186e-06,0.0,-6.663051331676708e-18,7.162419046232976e-18,-1.0794410166738697e-05,0.0,-2.4134792935393995e-06,7.648093292200262e-07,1.2375830231627878e-20,0.0,-0.00011431869211583429,-3.573638386932824e-06,0.0,2.090759005069388e-07,1.0078933444139418e-05,1.7976805116579627e-19,4.574455416585679e-20,-6.49506133225172e-18,0.0,0.0,0.0,0.0,-1.4826126520970255e-19,-1.323701641830807e-06,-5.302141414376121e-20,0.0,0.0,0.0,5.535348937363794e-19,6.505978172804751e-06,2.0000000000036383e-06,-6.774179865545432e-07,-4.747548446348287e-19,0.00011656450856474602,-3.986825582848271e-08,5.4151444158549315e-20,4.116789851435484e-18,-2.258717959789329e-20,-1.8463702738317595e-07,7.084133355708882e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,0.00011003221405045735,-1.3188855933155055e-05,-1.0727871684626984e-05,-9.391331476292695e-05,-3.4046743181428504e-06,-2.5314075801209665e-06,-3.379262709916713e-05,1.862449885939613e-19,-3.409776927964019e-19,-8.33950695162708e-20,6.899793754265098e-19,3.4523306779152174e-19,4.489858203030281e-06,0.0,-5.75006909459149e-19,-7.030127616342523e-18,-8.748699602217924e-06,0.0,-1.5238170999495775e-06,-1.2123568180794478e-06,1.0489958750420435e-20,0.0,0.00011499684803687887,4.508585260438398e-07,0.0,-1.0106095881628353e-06,-1.2356477049389414e-06,6.095360233100932e-19,2.9368942715650562e-19,-4.8696902469586116e-18,0.0,0.0,0.0,0.0,1.8854642126023646e-19,-1.0371243266024043e-06,-4.6068601434096524e-20,0.0,0.0,0.0,3.1363337389486643e-19,-3.4670169342360815e-06,2.0000000000003235e-06,1.915846894870922e-06,-2.9663801913149166e-19,-0.00011259481913124652,6.49596911537248e-08,-1.6454058355239285e-20,-3.618782972311184e-18,1.4482000234196335e-20,1.8542430330373095e-07,-3.416904889111858e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,7.5020709467202e-05,-1.3229692481364995e-05,-1.2989226217047563e-05,6.485261226862681e-07,-7.1516129521548315e-06,-2.7221419698523145e-06,-2.0897306997431064e-05,1.3788367401383763e-19,1.9463582243682325e-19,8.591486679131193e-18,-8.642213484049409e-19,-4.41397172190147e-19,-3.7452784952547816e-06,0.0,8.647409021089006e-18,2.3972525539339668e-18,3.0041181711755634e-06,0.0,5.458606682848133e-06,1.2366128170256648e-06,1.4814079971403755e-21,0.0,9.339984593485995e-05,5.753646215219949e-06,0.0,-7.978082661201151e-07,-7.337233246142621e-07,-7.170677465905454e-20,-6.074656040262951e-19,-6.962371303512333e-18,0.0,0.0,0.0,0.0,1.6422624363256772e-19,1.5951908449324033e-06,8.373180839223067e-20,0.0,0.0,0.0,1.7289871602890553e-20,3.7646759705042535e-07,1.9999999999954577e-06,7.597625007809246e-07,1.4921835831659823e-19,-0.0002598406204294745,-2.888184440517412e-07,5.984912827148009e-20,-3.2101500026828715e-18,-1.8527166241709895e-20,-1.9193107283995935e-07,-1.646357737505019e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,-1.0232573657731933e-05,-1.646748913381501e-05,3.0428540292000227e-06,-5.005230762748749e-05,-6.613377568048165e-06,-2.9331078727106667e-06,-4.130981934622869e-05,-2.8858363050868555e-20,-3.3360890803358633e-19,7.229812964845889e-19,5.597864232669661e-19,5.756514780797689e-19,4.970690017061996e-06,0.0,3.090293243099052e-18,2.6033460922659963e-18,5.053902835449982e-06,0.0,4.9786450676269655e-06,-1.55751819475397e-06,-5.2246087401535766e-23,0.0,8.968194711560573e-05,5.0074036008466484e-06,0.0,-8.598888434722457e-07,-1.963378042656475e-06,3.815260946148768e-19,4.369420713623269e-19,7.03706102205017e-18,0.0,0.0,0.0,0.0,1.6218445899138868e-19,-2.937184929296475e-06,-1.6712294302987208e-19,0.0,0.0,0.0,-4.132383125800154e-19,-2.425362067645704e-06,1.9999999999990843e-06,2.01435111734253e-06,-1.2194379204773136e-20,-0.00022532408175441845,-1.0887359018125055e-07,5.3603276854615594e-20,-4.785471457783674e-19,-1.429525954742417e-20,-7.30041606672808e-08,-1.1194385095510786e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,2.535909368321365e-05,4.849518506009355e-06,-1.1012707969418078e-05,-1.772541350594474e-05,-4.112213830818896e-06,-3.070070318917179e-06,2.538983727031768e-05,-1.4866067381853317e-19,4.418046572030795e-19,9.206668435203621e-18,-1.7087029357543837e-19,4.11275505713488e-19,6.932100552589075e-06,0.0,-9.174880108221098e-18,-2.5600913970920794e-18,-2.6540784285925824e-06,0.0,4.784990235936126e-06,4.52227733505618e-07,1.4782548943657525e-21,0.0,-9.905222317065723e-05,4.950301893619126e-06,0.0,-1.593158503943173e-06,1.8786935040280582e-06,-2.2259747927507147e-19,6.412341161341892e-19,-8.097303799980696e-18,0.0,0.0,0.0,0.0,2.2332644704287324e-19,-1.4429028880756372e-06,1.7270622525007628e-19,0.0,0.0,0.0,-3.6340585378497195e-19,4.987288986905942e-07,1.9999999999949952e-06,-1.1797545903779041e-06,8.68218814539888e-20,-0.00026163252293578943,1.1353073576109226e-07,-5.825933621130326e-20,-4.934671028617652e-18,-1.7700366134420046e-20,8.184592546643298e-08,-2.521910643813769e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,1.6651538909124716e-05,-1.553293899598335e-05,-1.2866496116880127e-05,-2.6936676613750123e-05,-9.806618620996667e-10,-3.3792214168301075e-06,-1.3685281431931059e-05,1.5668214325640295e-19,-2.9659053410020635e-20,1.5088364204607697e-17,7.359771908362954e-19,3.5880242826436197e-19,4.532824110644893e-06,0.0,-7.242595327456497e-18,-3.9532029440329064e-18,-4.609991688007384e-06,0.0,4.267701031098262e-06,-1.6356200785126822e-06,-2.0966583861789486e-20,0.0,-0.00011070196360406874,-1.0117420788737316e-05,0.0,-1.5941676622336398e-06,-1.3587168109238707e-06,7.890854492643047e-20,-1.1719000928585783e-19,-5.2992168903910595e-18,0.0,0.0,0.0,0.0,-1.9045481967152472e-19,-2.060636813502831e-06,7.638874047237045e-20,0.0,0.0,0.0,-1.636412604263536e-19,-7.579591690304027e-06,2.0000000000029823e-06,1.7375053696288218e-06,-5.028226745056961e-19,-0.00028224219028847024,2.1904656107581804e-07,4.883653721004836e-20,-2.6213397959184136e-19,-2.0673605702739514e-20,1.027654310923093e-07,-9.19785610873708e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,2.0391609764145936e-05,-2.338349556697682e-05,7.522762926463983e-07,6.993376796848597e-06,-9.658061128802108e-06,-3.5741353334741516e-06,-3.9180578591914276e-05,9.183582558360714e-21,1.627029981156293e-19,1.2081465417962987e-17,6.49940330029602e-19,-7.264751347679205e-19,4.2721307614806677e-07,0.0,3.786140378597649e-18,-4.416044374252936e-18,-5.034027354666068e-06,0.0,-1.7173559358114006e-06,-1.706044836260355e-06,-9.622905638378708e-21,0.0,-0.00011143362103958009,-2.2234281243153433e-06,0.0,-9.8531647814969e-07,-5.7445691587946365e-06,-3.2440424061937493e-19,6.653471860580875e-20,-3.881322430951392e-18,0.0,0.0,0.0,0.0,-2.397314074084969e-20,8.043212411158968e-07,-9.708998673631793e-20,0.0,0.0,0.0,-3.775818592427835e-20,-3.0120503814131342e-06,2.000000000003269e-06,-4.650480383005338e-07,-3.042857258311257e-19,3.658138300757403e-05,-1.3870638632370314e-07,5.584204303976943e-20,-1.6230332066568727e-18,-7.370750790140438e-21,2.4961515310859963e-08,1.2722037479760774e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.00016871263963469396,-7.181353308529306e-06,2.1132868499499184e-06,2.6998802376525636e-05,-1.7004067602207213e-06,-3.6934113978339685e-06,-7.229701445081425e-06,-8.606295350302224e-20,-3.860797825525521e-20,-5.8833338314474905e-18,-1.1139102044055043e-19,-7.417230228346248e-19,-2.3803034697779355e-06,0.0,-8.465866777908809e-18,-3.9706858734574755e-18,-1.1264781989367736e-05,0.0,-1.8765013339781592e-06,-2.6122262702676545e-07,6.370138986222897e-21,0.0,0.000127103108528996,-1.8877921517800584e-06,0.0,-9.590168174314506e-07,7.494368308352185e-06,3.5702971869768157e-19,-1.0454953399889398e-19,5.748135059673507e-18,0.0,0.0,0.0,0.0,-1.2330423191314847e-19,-3.415082629021176e-06,-4.400086151808201e-20,0.0,0.0,0.0,3.085987174750029e-19,-3.5697943574372688e-06,1.999999999995181e-06,-8.721329241669059e-07,-5.087481487454697e-19,0.00026835806173815626,-3.154232560040624e-07,1.9213660661918232e-20,3.692813743792617e-18,-2.0889728231431407e-20,-5.907947291703456e-08,-3.706926711889782e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.00016750081614555224,-4.507135497120593e-06,-8.866920162755625e-06,-5.537701286937131e-05,-8.169529581408966e-06,-3.844420533504724e-06,-2.1549484922722684e-05,-1.7393870426211947e-19,-2.5105626761119075e-19,1.0291152339947492e-17,2.0299117955143802e-19,-5.744382312561889e-19,-5.6811077650110434e-06,0.0,-1.0642614145489205e-17,2.902905264493018e-18,8.062595357420686e-06,0.0,-1.4782480826597421e-06,-1.571480860217984e-06,1.23285286559436e-21,0.0,-9.49955399707479e-05,-6.777802787022132e-06,0.0,-4.3618900912608794e-07,4.387437169596497e-06,2.5078712580078027e-19,-6.704753917064967e-19,4.593898287562669e-18,0.0,0.0,0.0,0.0,2.1377501437914867e-19,-3.249299540121622e-06,-1.870187673495235e-19,0.0,0.0,0.0,1.0618542080341081e-19,-1.298636965245068e-06,1.9999999999993706e-06,-2.0238772562988844e-06,3.3457078560419413e-19,-0.00021455911754332456,-1.0373970420945104e-07,-6.766842394866405e-20,-1.8844359750370743e-18,9.569804325635372e-21,-2.5692064357633885e-07,-3.2178096245008164e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,7.5497872498048e-05,-2.136529576567473e-05,-2.2523860342072924e-07,-7.613367307086663e-05,-1.6486493398318195e-06,-4.004830321056653e-06,-3.8172749945881084e-05,1.6929159759153888e-20,3.13890185274405e-19,2.6747410553542242e-18,1.0828347294299998e-18,2.856187689630018e-19,-3.6867575002531743e-06,0.0,-3.9062170687667664e-18,4.2321424833018955e-18,-2.2962870737651417e-06,0.0,5.822230730520241e-06,-4.7238410760241393e-07,2.0162167040083963e-20,0.0,-0.00011500240051744321,5.0292791720930725e-06,0.0,-5.82266243074132e-07,-1.797840564318654e-06,-6.097154524426393e-21,-4.384990614369287e-19,7.253739630064237e-18,0.0,0.0,0.0,0.0,-9.96510873823768e-20,2.3783860546448453e-06,-1.519885791316505e-19,0.0,0.0,0.0,-3.928548894816557e-19,-1.236770833357982e-06,1.9999999999977553e-06,1.9727926809791605e-06,4.255188137975055e-19,4.5829758036033315e-05,-3.034141993169306e-07,4.682139372477905e-20,1.5747492837139989e-19,5.995847238940037e-21,-5.779591727850242e-08,2.54603401701933e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0.00017719691040308833,-4.1694765991001455e-06,-2.5373053503025716e-06,4.820517146521879e-05,-1.2717794901053364e-05,-3.95943270546248e-06,-4.6824076285225394e-05,1.689655323516873e-19,-4.29125397489478e-19,-1.4237152324494598e-17,5.291047922722163e-19,-5.903854579145429e-19,-3.1297507886808716e-06,0.0,1.2897418542154778e-17,-1.0339978490488549e-18,-3.281913030267608e-06,0.0,3.805229204698664e-06,-9.179136141950459e-07,2.0697708991521347e-20,0.0,-9.541874040841282e-05,-3.2512340736503224e-06,0.0,-1.3708841061938037e-06,-1.312224404255413e-06,5.531334315987452e-19,-2.5457684812095335e-19,-2.526506670757904e-19,0.0,0.0,0.0,0.0,-1.125553570090246e-19,-2.5162631078625502e-06,-2.733128756776271e-20,0.0,0.0,0.0,3.620327542329287e-19,1.0976463041551766e-06,2.0000000000046984e-06,-1.2169897725281372e-06,-4.2704802526458237e-19,-1.846452371152939e-05,3.1471849461220205e-07,5.050961601801915e-21,-1.6997499998185567e-18,-2.2354331209470504e-20,-1.8478650421504454e-07,2.6958531558478905e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.00011518758859460924,-1.0877372467872804e-05,-1.1612374522183269e-05,1.1956205091225014e-05,-3.503077867149579e-06,-4.080582938255652e-06,-3.213292257405152e-05,5.093018029180161e-20,1.9481255537996136e-19,-1.2224794546974844e-17,-7.603974641127932e-19,-4.561793240472906e-19,1.089700392505556e-06,0.0,-3.615438637809584e-18,-6.213705985256168e-18,3.5679263335125357e-06,0.0,2.3124676332404414e-06,-2.0580899847972366e-06,6.739268568792549e-21,0.0,-0.00010664062812699189,3.69851207402472e-06,0.0,-1.6338455034432224e-06,-5.455179702256529e-06,5.345354595358594e-19,1.5775191190798454e-19,5.1392116585331885e-18,0.0,0.0,0.0,0.0,-1.8355974545344703e-20,-3.3210464446376942e-06,-7.128623019102607e-20,0.0,0.0,0.0,1.3302215852987124e-19,-5.484018504598719e-06,1.9999999999964784e-06,-5.997803534871951e-07,5.4189608096624105e-19,0.00015794415073546583,2.3436326306195977e-07,-3.121923993738201e-20,4.448695217767229e-18,-1.2259266695585793e-20,1.3365590418154024e-08,2.679941222938353e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,0.00012840872458318677,-1.432637867276142e-05,-1.594919351835092e-05,1.5868890267311244e-05,-4.496318242011033e-06,-4.2775160302392386e-06,-3.1039350634174526e-05,-2.3974501276871673e-19,-4.073018100636895e-19,9.576902143436445e-18,-3.3447758822198435e-19,5.100946423502232e-19,2.4739953498096313e-06,0.0,1.0265887459110273e-17,-4.957641720575325e-18,1.834306026439893e-06,0.0,3.7430431408292823e-06,-7.152878703043677e-07,-1.2798379855297603e-20,0.0,2.5473605122605386e-05,4.573987614548045e-06,0.0,-2.118308488015839e-06,1.1384562899321347e-05,1.1479853678599049e-19,4.554691033709256e-19,-3.5346626733064315e-18,0.0,0.0,0.0,0.0,-1.270208259302228e-19,-2.507061472313628e-07,4.8113069836800113e-20,0.0,0.0,0.0,5.254428054618237e-19,1.0834734046135976e-06,2.000000000004454e-06,1.6068988626311456e-06,-2.880165193628388e-19,0.00018528006715190517,-2.2115253962857594e-07,-1.838678244582497e-20,2.490100547746886e-18,3.1596943144183453e-21,-4.28414232892008e-07,-1.6473561634683537e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.00011050523836426784,1.340898784383994e-06,-3.715240436033713e-06,-7.908250432862656e-05,-2.257522058609155e-06,-4.538365122210531e-06,-4.4184817083258755e-05,-1.870293246838023e-19,1.6089482675163038e-19,-9.42816928300756e-18,-1.0493683564266217e-18,-1.380106745153978e-19,6.4578169044682785e-06,0.0,-8.0110075775436e-18,8.890484744963371e-18,1.327324359590905e-06,0.0,3.737897726909398e-06,-7.393882875372079e-07,9.625836291891064e-21,0.0,2.8470625250313804e-05,4.872128585984505e-06,0.0,-6.9989035582964e-07,-5.11327550386936e-06,-6.012922087731301e-19,-6.375059554866662e-19,6.1667733868738326e-18,0.0,0.0,0.0,0.0,1.3125606801387421e-19,3.112515455300589e-07,1.0053832146830883e-19,0.0,0.0,0.0,-4.726287856650942e-19,-7.736160061172865e-06,2.0000000000006555e-06,1.6218894194585264e-06,4.06157344563944e-19,-0.0002675523165024019,2.9291016525986977e-07,4.059219299064727e-20,-2.4475088226386756e-18,1.2614454347476021e-20,-2.6206999519134215e-07,4.31780411573361e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.0001811984282930438,-1.1049435839753897e-05,1.7850223030816878e-06,-1.2179464059191945e-06,-3.4958158287293986e-06,-4.768482838599341e-06,3.469906431584783e-06,-2.634693331980212e-19,-3.9757825976620377e-19,-1.0838138273427487e-18,-6.673728551237119e-20,4.070706148709849e-19,6.7430746921341674e-06,0.0,1.0958709265431181e-17,-1.259444019946675e-18,-8.411803024623324e-06,0.0,1.7296374142577694e-07,3.219149551338026e-07,9.787720480915192e-21,0.0,0.00011361341297823121,-8.32443376282775e-06,0.0,-2.132898644302005e-06,-3.3339079755499444e-06,-3.0488652891598393e-19,3.320589703278403e-19,8.34945019033634e-18,0.0,0.0,0.0,0.0,-1.3098991135934588e-19,9.91779228942701e-07,-4.694170707174531e-20,0.0,0.0,0.0,-3.122581444311663e-19,-7.2367748802866896e-06,2.000000000002562e-06,-2.1720278556871034e-06,-4.832079827797162e-19,-0.00030171370834298946,2.712611586197264e-07,3.3528661621321014e-20,1.390033271183801e-18,7.740386819610561e-22,-3.7616367227250456e-07,-4.4548053506291626e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,6.36382381072659e-05,-1.646950661863306e-05,-1.4434364119277208e-05,-6.12021050958586e-05,-2.8477244195855213e-06,-4.7768077144506355e-06,-2.1606267160070718e-05,-1.8030234312538743e-19,5.561237408356244e-19,2.3274150147248956e-19,4.210797595805101e-19,3.106379672043848e-19,-4.927696198448974e-06,0.0,-5.3076068480999114e-18,-1.3069742279525367e-18,5.1875363561103456e-06,0.0,4.668503734474379e-06,-1.3382930771443951e-06,-4.545652971539454e-21,0.0,6.571761913665711e-05,3.2165808288219673e-06,0.0,-1.2109126375550053e-06,8.831606063248492e-06,2.290936116878252e-19,6.041757263474741e-19,-8.348631195649227e-18,0.0,0.0,0.0,0.0,-2.2131332528325377e-19,-9.88443385726918e-07,-1.6565090539711586e-19,0.0,0.0,0.0,2.0141781733698154e-19,-8.71881584486552e-06,2.000000000004955e-06,1.4475062845960016e-06,5.533511567393216e-19,-0.0002632909685060867,-2.3047772323183684e-07,-3.557435359278139e-20,-1.009461346878022e-18,4.620401094611676e-21,-4.2524973752526384e-07,3.744082411722316e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,1.0939984576532227e-05,-1.076318396177002e-05,-1.3009678419307916e-05,1.8104037157297314e-05,-1.2572784903888296e-05,-4.9270643252673624e-06,-2.5088284873892323e-05,1.2079619001967212e-19,7.329162740195238e-20,-1.3003486226691804e-17,2.6600642608801344e-19,-1.4886429266703266e-19,-6.213593025474272e-06,0.0,6.681410203060641e-18,1.4973055900602268e-18,1.4549578661054703e-06,0.0,2.151177667986226e-07,3.274922513642552e-07,2.7941187482309642e-21,0.0,-0.00010368572953369697,-5.524759386698899e-06,0.0,-2.297428292481241e-06,-1.8955744929893484e-06,5.2293072946163564e-20,2.0609683448506576e-19,5.4688067485193234e-18,0.0,0.0,0.0,0.0,-7.567953350565918e-23,-1.4597149428902062e-06,-8.048949507122941e-20,0.0,0.0,0.0,-4.414346806596377e-19,-4.630497339820266e-06,1.9999999999958e-06,-1.7862296518690234e-06,-4.502583031828598e-19,-0.0003207327067851182,2.794958043730795e-07,-9.512140460535263e-21,3.576250452335278e-18,3.259519139146241e-21,3.54052964176881e-09,9.82825233097604e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.0005758561625065682,6.442780461216082e-05,4.2314295123591515e-05,0.000482043821977539,2.8256040714042362e-05,-5.51497731206097e-06,0.00019301328631665982,-1.7816771469105717e-18,-3.638616311602223e-18,-1.0011086289186311e-16,-6.973107111886569e-18,-3.5961587130254206e-18,4.156880844806523e-05,0.0,-7.62041191104385e-17,-5.66345502335059e-17,6.0834020283978674e-05,0.0,-2.6853019809216447e-05,9.66937647204494e-06,-1.3461739484835314e-19,0.0,0.0006644204651097284,5.081620425446064e-05,0.0,4.639436354758624e-06,-5.295076992527677e-05,-3.763318573115424e-18,-3.5912940180744374e-18,-4.5452210053842346e-17,0.0,0.0,0.0,0.0,-1.4550705076270992e-18,1.615920532409981e-05,-1.0933595959572614e-18,0.0,0.0,0.0,-3.901187015020623e-18,3.6605456662748536e-05,2.000000000025868e-06,-1.0674048165002968e-05,-2.836120301544686e-18,0.0014355673983703241,-2.083434234206188e-06,-3.7883578611820217e-19,-2.3141069883601324e-17,-1.662436243437714e-19,-1.907450955914337e-06,-2.6979613856001746e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.001200478809640464,0.0001796096926211012,0.00012090987813205975,0.0011210068803333684,6.482507951890629e-05,-6.142519021526531e-06,0.0005109229927465974,-3.4497596185312972e-18,-7.095629062275377e-18,-1.777370459071081e-16,-1.3257594196400807e-17,-8.24708252604499e-18,9.155024960177998e-05,0.0,-1.4320637971967064e-16,-1.130256629225028e-16,0.00012025769007429532,0.0,-5.505225216822792e-05,2.0587028820665714e-05,-2.5867684607406695e-19,0.0,0.0017425671421332552,9.629059722225954e-05,0.0,1.2940049159031543e-05,-9.141509784908355e-05,-7.797243388982819e-18,-7.618841987156677e-18,-9.591164116498753e-17,0.0,0.0,0.0,0.0,-3.3225273176730456e-18,3.545343926406004e-05,-2.2978544008364385e-18,0.0,0.0,0.0,-7.131333164468446e-18,8.004744704356344e-05,2.0000000000616944e-06,-2.6045058680493172e-05,-7.13846381747114e-18,0.0036402233691357625,-3.894973617054353e-06,-8.520883364482197e-19,-5.504749157351744e-17,-2.972752544140086e-19,-3.948286113745125e-06,-5.0239994927825366e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0018751120794159048,0.0002582942016022472,0.0001865687129338158,0.0017484748783750763,0.00011753277813455717,-7.096837028083077e-06,0.0007454389774153175,-5.12411225793995e-18,-9.786997803798691e-18,-2.63440066742348e-16,-2.061144846563357e-17,-1.300288559741674e-17,0.00012553806106222588,0.0,-2.2893932096989255e-16,-1.629393031469064e-16,0.0001934348173846894,0.0,-8.898776494831614e-05,3.246925454953874e-05,-3.9010149443523486e-19,0.0,0.0026599551007152524,0.0001545904835918437,0.0,2.0085968140144216e-05,-0.0001572217068428864,-1.0744423916524027e-17,-1.1719056424944915e-17,-1.477801216713294e-16,0.0,0.0,0.0,0.0,-5.024747069701184e-18,5.4963342366088234e-05,-3.4696162691970316e-18,0.0,0.0,0.0,-1.1018275384607337e-17,0.00012678024381149573,2.0000000000894055e-06,-4.146609443871322e-05,-1.0436526885585436e-17,0.005234587265578475,-6.1770857576466745e-06,-1.238685374417659e-18,-9.215729781561967e-17,-4.622436279810419e-19,-6.190832615711772e-06,-7.969726119438209e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.002303083525627339,0.0003675298483029184,0.0002468353137311697,0.0023171529728895682,0.0001528139652074444,-7.498434253289999e-06,0.0010111444554833024,-6.294315868319274e-18,-1.3665619391426631e-17,-3.8488722341526436e-16,-2.671845494937252e-17,-1.79534479851862e-17,0.0001781412324750093,0.0,-3.1445799292334443e-16,-2.243483529777333e-16,0.0002511719389967493,0.0,-0.00011469840840451143,4.37170587046756e-05,-5.292979454202837e-19,0.0,0.003587683869491587,0.00020261632221051987,0.0,2.67780150091163e-05,-0.00020288326356567607,-1.4971212479604667e-17,-1.6262579522175784e-17,-2.055003423984662e-16,0.0,0.0,0.0,0.0,-7.092282243797412e-18,7.383573736309436e-05,-4.6185074317187276e-18,0.0,0.0,0.0,-1.5355771918731292e-17,0.00018684790621072142,2.0000000001213327e-06,-5.505392994523868e-05,-1.4488278876844853e-17,0.00716121803305616,-8.015808644505e-06,-1.766483233342146e-18,-1.2166815002142403e-16,-6.596038930615629e-19,-8.230767100979149e-06,-0.00011216506988805321,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,0.0030768273470263355,0.00045543036486473385,0.00030759933629374316,0.0028434698645121953,0.00020282367735875996,-8.157985717521768e-06,0.0012559955883058437,-8.068700830808087e-18,-1.6826141212639352e-17,-4.839735422789881e-16,-3.437813894974408e-17,-2.2671140471440778e-17,0.00022431368043852518,0.0,-3.8657753734343745e-16,-2.8714976829206357e-16,0.00032384237966502893,0.0,-0.00014448133733880244,5.194636476742216e-05,-6.427505744671079e-19,0.0,0.004356710338009036,0.00025497628262276907,0.0,3.315051911589861e-05,-0.0002649387855117094,-1.9151776187318168e-17,-2.1226280630310383e-17,-2.6491291127677475e-16,0.0,0.0,0.0,0.0,-8.669307117133317e-18,9.085005808837176e-05,-5.732201359688612e-18,0.0,0.0,0.0,-1.8303564516100098e-17,0.00023461893649344708,2.0000000001579474e-06,-6.462201862997321e-05,-1.7242209945065015e-17,0.009020417409705266,-9.91076403280132e-06,-2.2571454336753125e-18,-1.519420904076116e-16,-7.963033706321668e-19,-1.0082257663456199e-05,-0.0001387782710991786,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,0.0035947447435516274,0.000552569114120706,0.0003674585935789634,0.0035540629161184742,0.00024283909549430643,-8.96938951620726e-06,0.001502200779861568,-9.956256817043403e-18,-2.083168704369996e-17,-5.745570197526634e-16,-4.15721179495771e-17,-2.737446101721779e-17,0.0002616325082083524,0.0,-4.685646419353061e-16,-3.3766719915497746e-16,0.00039556244989524434,0.0,-0.0001731638915741623,6.35033012261926e-05,-7.756117465738228e-19,0.0,0.005378775569116048,0.0002970605939758869,0.0,4.0360203596085276e-05,-0.00031613110884941466,-2.2853414466375243e-17,-2.5268788828664866e-17,-3.1029860648561706e-16,0.0,0.0,0.0,0.0,-1.0444677267710032e-17,0.00011316852297293689,-7.14051056598361e-18,0.0,0.0,0.0,-2.186075832086302e-17,0.0002811067850313786,2.0000000001811506e-06,-7.944227019456676e-05,-2.1452913769902426e-17,0.011008149799526365,-1.2009454859875862e-05,-2.6849842290356624e-18,-1.884552140768147e-16,-9.881339845544308e-19,-1.2321581976177525e-05,-0.00017277945249973798,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
